distance,azimuth,elevation
5.0256,57.5397,18.9575
5.0872,56.5887,18.7194
5.1404,55.5812,18.5186
5.1729,54.4034,18.3979
5.2469,53.5980,18.1294
5.2939,52.5628,17.9632
5.3475,51.5957,17.7770
5.4148,50.7673,17.5488
5.4621,49.7569,17.3920
5.5462,49.1144,17.1201
5.6109,48.2946,16.9165
5.6789,47.5165,16.7081
5.7314,46.5897,16.5507
5.7914,45.7457,16.3743
5.8578,44.9764,16.1835
5.9389,44.3725,15.9565
6.0220,43.7993,15.7307
6.0938,43.1153,15.5406
6.1696,42.4829,15.3449
6.2355,41.7491,15.1788
6.3194,41.2225,14.9724
6.3942,40.6019,14.7933
6.4532,39.8101,14.6549
6.5240,39.1561,14.4924
6.6009,38.5779,14.3200
4.3393,90.0000,22.8304
4.3624,88.5471,22.7030
4.3554,87.0877,22.7415
4.3701,85.6466,22.6604
4.3392,84.1422,22.8310
4.3723,82.7361,22.6484
4.3697,81.2667,22.6629
4.3788,79.8220,22.6129
4.4056,78.4330,22.4681
4.4409,77.0864,22.2797
4.4675,75.7241,22.1402
4.4785,74.3076,22.0828
4.5260,73.0543,21.8392
4.5360,71.6424,21.7886
4.5625,70.3123,21.6557
4.5965,69.0309,21.4871
4.6371,67.7981,21.2899
4.6870,66.6354,21.0525
4.7211,65.3906,20.8932
4.7588,64.1776,20.7201
4.7811,62.8662,20.6192
4.8369,61.7983,20.3705
4.9008,60.8068,20.0934
4.9384,59.6332,19.9340
4.9938,58.6070,19.7036
5.0176,57.3365,19.6061
5.1022,56.5753,19.2682
5.1337,55.3831,19.1452
5.2136,54.6165,18.8409
5.2414,53.4034,18.7372
5.3021,52.4920,18.5147
5.3695,51.6539,18.2742
5.4387,50.8464,18.0335
5.4761,49.7432,17.9060
5.5418,48.9212,17.6867
5.6115,48.1495,17.4600
5.6869,47.4470,17.2212
5.7668,46.8023,16.9752
5.8053,45.7392,16.8593
5.8954,45.2217,16.5941
5.9506,44.3451,16.4359
6.0158,43.5809,16.2529
6.0851,42.8688,16.0627
6.1796,42.4419,15.8106
6.2385,41.6317,15.6575
6.3160,41.0352,15.4603
6.4065,40.5916,15.2367
6.4787,39.9509,15.0628
6.5586,39.4032,14.8752
6.6250,38.7084,14.7226
4.3705,90.0000,23.3851
4.3486,88.5337,23.5100
4.3595,87.0751,23.4477
4.3913,85.6481,23.2676
4.4000,84.2067,23.2190
4.4068,82.7647,23.1812
4.4207,81.3400,23.1040
4.4114,79.8571,23.1555
4.4493,78.5076,22.9468
4.4726,77.1282,22.8208
4.4740,75.6746,22.8130
4.4820,74.2405,22.7700
4.5340,73.0038,22.4947
4.5606,71.6688,22.3565
4.6002,70.4095,22.1534
4.6417,69.1752,21.9452
4.6563,67.8002,21.8731
4.6774,66.4627,21.7691
4.7502,65.4589,21.4187
4.7662,64.1048,21.3433
4.7934,62.8252,21.2163
4.8698,61.9056,20.8681
4.9058,60.7118,20.7076
4.9627,59.6848,20.4596
4.9847,58.3952,20.3653
5.0555,57.5054,20.0677
5.1095,56.4940,19.8465
5.1636,55.4947,19.6300
5.2230,54.5527,19.3979
5.2846,53.6436,19.1627
5.3261,52.5614,19.0080
5.3991,51.7791,18.7413
5.4315,50.6241,18.6253
5.5074,49.8929,18.3595
5.5772,49.1158,18.1215
5.6263,48.1423,17.9580
5.7155,47.5816,17.6684
5.7616,46.5934,17.5223
5.8386,45.9301,17.2841
5.9041,45.1569,17.0864
5.9772,44.4730,16.8711
6.0493,43.7868,16.6642
6.1033,42.9119,16.5124
6.1910,42.4129,16.2719
6.2743,41.8742,16.0501
6.3457,41.2124,15.8647
6.3999,40.3629,15.7268
6.4670,39.6635,15.5594
6.5437,39.0796,15.3725
6.6267,38.5754,15.1754
4.3650,90.0000,24.1482
4.3685,88.5334,24.1276
4.4016,87.0923,23.9348
4.4033,85.6381,23.9248
4.4137,84.1962,23.8652
4.3983,82.7076,23.9540
4.4294,81.3127,23.7754
4.4492,79.9052,23.6628
4.4363,78.4037,23.7360
4.4647,77.0308,23.5758
4.4879,75.6509,23.4464
4.5303,74.3598,23.2146
4.5635,73.0481,23.0354
4.5777,71.6565,22.9600
4.6055,70.3355,22.8136
4.6557,69.1461,22.5540
4.6823,67.8399,22.4190
4.7162,66.5840,22.2491
4.7415,65.2815,22.1239
4.7832,64.0926,21.9210
4.8330,62.9721,21.6838
4.8649,61.7367,21.5344
4.9224,60.6988,21.2707
4.9896,59.7529,20.9705
5.0171,58.5109,20.8504
5.0758,57.5267,20.5980
5.1307,56.5243,20.3678
5.1771,55.4613,20.1771
5.2219,54.3912,19.9967
5.3047,53.6710,19.6717
5.3342,52.4805,19.5585
5.4101,51.7267,19.2731
5.4707,50.8422,19.0513
5.5385,50.0378,18.8091
5.5869,49.0525,18.6404
5.6451,48.1714,18.4411
5.7054,47.3187,18.2393
5.7774,46.5951,18.0043
5.8443,45.8289,17.7912
5.9334,45.3059,17.5153
5.9803,44.3455,17.3735
6.0419,43.5458,17.1908
6.1176,42.9070,16.9717
6.1972,42.3217,16.7470
6.2804,41.7835,16.5189
6.3570,41.1814,16.3142
6.4176,40.4049,16.1560
6.4849,39.7097,15.9837
6.5824,39.3682,15.7407
6.6555,38.7523,15.5636
4.4037,90.0000,24.6508
4.4223,88.5465,24.5403
4.4095,87.0819,24.6165
4.4140,85.6259,24.5895
4.4284,84.1864,24.5044
4.4312,82.7315,24.4877
4.4527,81.3187,24.3618
4.4581,79.8725,24.3304
4.4783,78.4708,24.2134
4.4741,76.9909,24.2378
4.5117,75.6632,24.0234
4.5627,74.4107,23.7377
4.5741,73.0040,23.6754
4.6078,71.7054,23.4915
4.6384,70.4028,23.3275
4.6584,69.0513,23.2212
4.6767,67.6906,23.1254
4.7432,66.6301,22.7824
4.7638,65.2998,22.6786
4.7969,64.0542,22.5137
4.8513,62.9666,22.2474
4.8857,61.7502,22.0824
4.9321,60.6310,21.8638
4.9689,59.4476,21.6937
5.0336,58.4960,21.4011
5.0956,57.5396,21.1283
5.1420,56.4681,20.9284
5.1872,55.3936,20.7379
5.2598,54.5706,20.4386
5.3212,53.6629,20.1925
5.3619,52.5771,20.0327
5.4236,51.6938,19.7949
5.4946,50.9092,19.5288
5.5566,50.0509,19.3023
5.6139,49.1570,19.0974
5.6749,48.3070,18.8844
5.7272,47.3766,18.7055
5.7943,46.6048,18.4811
5.8625,45.8550,18.2582
5.9416,45.2289,18.0068
5.9956,44.3443,17.8391
6.0891,43.8923,17.5564
6.1373,42.9582,17.4141
6.2163,42.3678,17.1858
6.2947,41.7790,16.9652
6.3499,40.9372,16.8133
6.4473,40.5791,16.5519
6.5046,39.7723,16.4020
6.5726,39.0918,16.2277
6.6755,38.8235,15.9707
4.4365,90.0000,25.1825
4.4373,88.5439,25.1779
4.4315,87.0823,25.2131
4.4413,85.6328,25.1538
4.4532,84.1918,25.0816
4.4557,82.7377,25.0667
4.4558,81.2751,25.0661
4.4836,79.8843,24.8998
4.5182,78.5294,24.6966
4.5389,77.1448,24.5764
4.5501,75.7311,24.5118
4.5676,74.3435,24.4120
4.6093,73.0701,24.1770
4.6020,71.5750,24.2173
4.6352,70.2782,24.0331
4.6609,68.9504,23.8926
4.7353,67.9171,23.4941
4.7420,66.4983,23.4590
4.7825,65.2918,23.2488
4.8458,64.2519,22.9275
4.8678,62.9454,22.8178
4.8956,61.6800,22.6810
4.9777,60.8300,22.2868
4.9934,59.4905,22.2128
5.0565,58.5291,21.9211
5.0975,57.4011,21.7361
5.1738,56.5813,21.3993
5.2038,55.3794,21.2700
5.2753,54.5487,20.9679
5.3144,53.4399,20.8065
5.3864,52.6403,20.5160
5.4284,51.5731,20.3501
5.4888,50.6876,20.1163
5.5427,49.7475,19.9124
5.6373,49.2206,19.5647
5.6703,48.0908,19.4461
5.7652,47.5962,19.1133
5.8059,46.5551,18.9744
5.8669,45.7294,18.7698
5.9505,45.1538,18.4962
6.0188,44.4237,18.2789
6.0872,43.7028,18.0664
6.1701,43.1486,17.8155
6.2433,42.4973,17.5998
6.3070,41.7486,17.4161
6.3709,41.0065,17.2359
6.4587,40.5413,16.9946
6.5390,39.9996,16.7796
6.6084,39.3396,16.5984
6.6626,38.5082,16.4593
4.4491,90.0000,25.8342
4.4613,88.5448,25.7585
4.4556,87.0840,25.7936
4.4339,85.5971,25.9294
4.4763,84.1937,25.6659
4.4855,82.7535,25.6095
4.5054,81.3416,25.4880
4.5217,79.9296,25.3898
4.5309,78.5016,25.3345
4.5590,77.1400,25.1673
4.5497,75.6456,25.2227
4.5903,74.3495,24.9839
4.5940,72.9020,24.9625
4.6550,71.7328,24.6134
4.6578,70.2867,24.5975
4.7164,69.1451,24.2724
4.7341,67.7886,24.1755
4.7911,66.6758,23.8700
4.8058,65.3111,23.7925
4.8586,64.2028,23.5181
4.8838,62.9163,23.3898
4.9312,61.7961,23.1516
4.9672,60.6016,22.9741
5.0119,59.4820,22.7578
5.0755,58.5266,22.4568
5.1160,57.3960,22.2696
5.1784,56.4604,21.9869
5.2300,55.4445,21.7591
5.2887,54.5031,21.5054
5.3256,53.3737,21.3491
5.3847,52.4561,21.1033
5.4617,51.7191,20.7920
5.5044,50.6661,20.6234
5.5761,49.9033,20.3465
5.6212,48.8867,20.1761
5.6956,48.1734,19.9012
5.7810,47.5844,19.5951
5.8446,46.7837,19.3732
5.9039,45.9461,19.1709
5.9712,45.1989,18.9468
6.0427,44.5062,18.7142
6.1018,43.6873,18.5262
6.1714,42.9895,18.3097
6.2493,42.3915,18.0735
6.3319,41.8536,17.8299
6.3908,41.0580,17.6602
6.4651,40.4423,17.4506
6.5298,39.7218,17.2723
6.6109,39.1975,17.0539
6.6791,38.5293,16.8745
4.4455,90.0000,26.5900
4.4591,88.5348,26.5020
4.4573,87.0671,26.5135
4.4855,85.6327,26.3341
4.4909,84.1814,26.2998
4.5156,82.7693,26.1451
4.4917,81.2550,26.2948
4.5425,79.9260,25.9788
4.5530,78.5016,25.9148
4.5473,77.0205,25.9494
4.5891,75.7144,25.6956
4.5893,74.2512,25.6947
4.6536,73.0776,25.3141
4.6436,71.5686,25.3728
4.7079,70.4386,25.0021
4.7346,69.1287,24.8512
4.7642,67.8422,24.6865
4.7863,66.5158,24.5651
4.8372,65.3807,24.2898
4.8524,64.0191,24.2087
4.9041,62.9156,23.9374
4.9642,61.8898,23.6300
4.9953,60.6630,23.4738
5.0482,59.6114,23.2137
5.1063,58.6164,22.9343
5.1344,57.3863,22.8018
5.1847,56.3482,22.5682
5.2331,55.3036,22.3480
5.3100,54.5244,22.0074
5.3689,53.5991,21.7536
5.4165,52.5801,21.5527
5.4813,51.7308,21.2857
5.5409,50.8444,21.0456
5.5833,49.7969,20.8784
5.6577,49.0756,20.5911
5.7041,48.0804,20.4163
5.7901,47.5003,20.0997
5.8405,46.5616,19.9190
5.9182,45.9177,19.6465
5.9965,45.2909,19.3795
6.0607,44.5219,19.1664
6.1094,43.5903,19.0077
6.1847,42.9574,18.7674
6.2668,42.4077,18.5126
6.3255,41.6035,18.3348
6.4185,41.1942,18.0599
6.4882,40.5296,17.8591
6.5519,39.8008,17.6798
6.6342,39.2931,17.4533
6.6915,38.4986,17.2993
4.4895,90.0000,27.0377
4.4994,88.5418,26.9735
4.5055,87.0877,26.9339
4.4843,85.6031,27.0719
4.5263,84.2017,26.8000
4.5364,82.7654,26.7358
4.5243,81.2788,26.8131
4.5482,79.8787,26.6609
4.5507,78.4221,26.6452
4.5635,76.9975,26.5644
4.6249,75.7669,26.1850
4.6149,74.2655,26.2458
4.6506,72.9615,26.0289
4.6971,71.7263,25.7524
4.7244,70.4106,25.5929
4.7257,68.9549,25.5853
4.7910,67.8735,25.2118
4.8021,66.4804,25.1494
4.8395,65.2559,24.9419
4.8955,64.1707,24.6373
4.9256,62.9197,24.4769
4.9780,61.8388,24.2029
5.0352,60.8110,23.9104
5.0608,59.5504,23.7820
5.1046,58.4386,23.5657
5.1540,57.3829,23.3266
5.2318,56.5828,22.9594
5.2802,55.5463,22.7370
5.3082,54.3335,22.6106
5.3920,53.6353,22.2402
5.4529,52.7431,21.9786
5.4800,51.5388,21.8646
5.5482,50.7350,21.5821
5.6242,50.0205,21.2760
5.6853,49.1699,21.0367
5.7353,48.2166,20.8445
5.8093,47.5150,20.5671
5.8580,46.5615,20.3882
5.9321,45.8812,20.1225
5.9995,45.1393,19.8869
6.0747,44.4900,19.6306
6.1226,43.5508,19.4707
6.2047,42.9948,19.2029
6.2727,42.2906,18.9866
6.3518,41.7179,18.7414
6.4260,41.0980,18.5171
6.4857,40.3183,18.3406
6.5717,39.8481,18.0922
6.6348,39.1191,17.9142
6.7189,38.6412,17.6825
4.5050,90.0000,27.6674
4.5012,88.5329,27.6928
4.5279,87.0869,27.5158
4.5090,85.6047,27.6407
4.5315,84.1722,27.4919
4.5482,82.7424,27.3822
4.5708,81.3353,27.2360
4.5508,79.8202,27.3655
4.5988,78.5026,27.0563
4.6070,77.0715,27.0043
4.6114,75.6234,26.9763
4.6729,74.4176,26.5933
4.6694,72.9433,26.6148
4.6837,71.5455,26.5273
4.7196,70.2653,26.3095
4.7846,69.1638,25.9253
4.8008,67.8002,25.8318
4.8370,66.5622,25.6244
4.8845,65.4101,25.3569
4.9091,64.1161,25.2211
4.9637,63.0399,24.9245
4.9955,61.8117,24.7556
5.0321,60.6264,24.5632
5.0859,59.5850,24.2864
5.1390,58.5522,24.0195
5.1751,57.3889,23.8419
5.2225,56.3290,23.6122
5.2741,55.3158,23.3672
5.3242,54.2988,23.1345
5.3967,53.4987,22.8063
5.4617,52.6445,22.5198
5.5289,51.8241,22.2312
5.5545,50.6106,22.1234
5.6426,50.0169,21.7603
5.6953,49.0843,21.5488
5.7710,48.3936,21.2520
5.8120,47.3550,21.0952
5.8708,46.5060,20.8740
5.9568,45.9555,20.5586
6.0236,45.2099,20.3206
6.0983,44.5581,20.0610
6.1456,43.6156,19.8998
6.2244,43.0255,19.6375
6.3057,42.4721,19.3742
6.3718,41.7562,19.1655
6.4330,40.9910,18.9760
6.5099,40.4107,18.7435
6.5855,39.8227,18.5204
6.6744,39.3960,18.2650
6.7428,38.7383,18.0731
4.5543,90.0000,28.0674
4.5268,88.5336,28.2535
4.5227,87.0628,28.2816
4.5583,85.6362,28.0408
4.5492,84.1622,28.1016
4.5462,82.6894,28.1219
4.5982,81.3448,27.7761
4.5854,79.8516,27.8608
4.5935,78.4096,27.8072
4.6339,77.0841,27.5442
4.6418,75.6514,27.4935
4.6705,74.3073,27.3104
4.7017,72.9867,27.1142
4.7424,71.7264,26.8628
4.7720,70.4248,26.6825
4.8014,69.1311,26.5065
4.8297,67.8393,26.3392
4.8675,66.6142,26.1193
4.8896,65.2975,25.9919
4.9519,64.2600,25.6411
4.9599,62.8552,25.5969
5.0107,61.7644,25.3188
5.0679,60.7373,25.0135
5.0954,59.4910,24.8690
5.1707,58.6392,24.4832
5.2121,57.5258,24.2760
5.2443,56.3394,24.1172
5.3051,55.4102,23.8235
5.3482,54.3332,23.6199
5.4081,53.4196,23.3426
5.4826,52.6554,23.0073
5.5320,51.6666,22.7902
5.6009,50.8762,22.4941
5.6668,50.0679,22.2185
5.6955,48.8941,22.1008
5.7749,48.2421,21.7812
5.8219,47.2648,21.5965
5.9066,46.6914,21.2715
5.9749,45.9548,21.0170
6.0353,45.1430,20.7967
6.1188,44.5892,20.4999
6.1794,43.7941,20.2903
6.2449,43.0604,20.0681
6.3226,42.4690,19.8113
6.3844,41.7073,19.6115
6.4687,41.2067,19.3457
6.5209,40.3458,19.1848
6.6010,39.8127,18.9428
6.6911,39.4020,18.6784
6.7502,38.6364,18.5089
4.5826,90.0000,28.6032
4.5554,88.5354,28.7898
4.5522,87.0671,28.8122
4.5748,85.6267,28.6562
4.5653,84.1487,28.7214
4.5922,82.7344,28.5381
4.6102,81.3155,28.4160
4.6130,79.8617,28.3978
4.6531,78.5252,28.1309
4.6694,77.1263,28.0242
4.6544,75.6062,28.1226
4.7048,74.3539,27.7951
4.7205,72.9646,27.6946
4.7592,71.6941,27.4499
4.7706,70.2921,27.3787
4.7913,68.9404,27.2509
4.8296,67.6996,27.0172
4.8931,66.6328,26.6388
4.9221,65.3638,26.4692
4.9710,64.2379,26.1891
5.0119,63.0705,25.9596
5.0554,61.9342,25.7195
5.0933,60.7659,25.5142
5.1476,59.7356,25.2261
5.1788,58.5310,25.0635
5.2189,57.4038,24.8580
5.2784,56.4531,24.5592
5.3340,55.4818,24.2866
5.3774,54.4114,24.0781
5.4364,53.4932,23.8004
5.5073,52.6985,23.4756
5.5542,51.6888,23.2654
5.6240,50.9092,22.9600
5.6784,49.9891,22.7279
5.7425,49.1755,22.4601
5.7920,48.2212,22.2579
5.8488,47.3481,22.0304
5.9110,46.5394,21.7866
6.0026,46.0531,21.4376
6.0538,45.1446,21.2476
6.1224,44.4313,20.9980
6.1764,43.5630,20.8059
6.2596,43.0267,20.5169
6.3356,42.4196,20.2597
6.3938,41.6169,20.0675
6.4765,41.1010,19.8004
6.5361,40.3258,19.6124
6.6203,39.8426,19.3528
6.6961,39.2672,19.1254
6.7784,38.7755,18.8844
4.5653,90.0000,29.4547
4.6085,88.5472,29.1518
4.5955,87.0827,29.2422
4.5945,85.6204,29.2491
4.5925,84.1528,29.2626
4.6181,82.7371,29.0855
4.6168,81.2710,29.0940
4.6288,79.8368,29.0112
4.6581,78.4625,28.8119
4.6802,77.0779,28.6628
4.6784,75.6054,28.6750
4.7023,74.2369,28.5162
4.7366,72.9271,28.2911
4.7719,71.6374,28.0632
4.7908,70.2729,27.9424
4.8209,68.9753,27.7532
4.8566,67.7219,27.5315
4.8998,66.5283,27.2685
4.9256,65.2324,27.1141
4.9646,64.0342,26.8835
5.0103,62.8957,26.6188
5.0706,61.8803,26.2783
5.0946,60.6024,26.1449
5.1634,59.6867,25.7705
5.2026,58.5470,25.5625
5.2451,57.4428,25.3406
5.2915,56.3801,25.1030
5.3513,55.4470,24.8034
5.4217,54.6235,24.4602
5.4456,53.3840,24.3457
5.5203,52.6271,23.9954
5.5578,51.5249,23.8235
5.6425,50.8926,23.4444
5.6932,49.9384,23.2229
5.7441,48.9907,23.0055
5.8263,48.3733,22.6627
5.8902,47.5790,22.4034
5.9534,46.7862,22.1528
5.9974,45.7950,21.9819
6.0688,45.1047,21.7100
6.1534,44.5685,21.3966
6.2108,43.7419,21.1894
6.2851,43.1107,20.9268
6.3545,42.4316,20.6877
6.4070,41.5657,20.5107
6.4860,41.0100,20.2497
6.5735,40.5590,19.9687
6.6288,39.7417,19.7952
6.7056,39.1807,19.5591
6.7711,38.4918,19.3622
4.6194,90.0000,29.8031
4.5991,88.5327,29.9475
4.6114,87.0749,29.8597
4.6243,85.6263,29.7679
4.6276,84.1694,29.7449
4.6462,82.7435,29.6139
4.6659,81.3309,29.4764
4.6635,79.8650,29.4930
4.6818,78.4589,29.3664
4.6987,77.0551,29.2504
4.7141,75.6505,29.1454
4.7337,74.2675,29.0135
4.7613,72.9289,28.8293
4.7920,71.6164,28.6278
4.8416,70.4189,28.3078
4.8574,69.0488,28.2073
4.9068,67.8836,27.8984
4.9088,66.4333,27.8864
4.9555,65.2765,27.6006
5.0160,64.2320,27.2398
5.0491,63.0109,27.0465
5.0760,61.7489,26.8917
5.1378,60.7635,26.5429
5.1718,59.5736,26.3548
5.2339,58.6226,26.0184
5.2526,57.3175,25.9190
5.3065,56.3200,25.6365
5.3653,55.3786,25.3357
5.4389,54.5861,24.9692
5.4881,53.5840,24.7301
5.5370,52.5870,24.4972
5.5937,51.6727,24.2330
5.6550,50.8139,23.9538
5.7143,49.9458,23.6899
5.7857,49.2096,23.3801
5.8412,48.3225,23.1448
5.9066,47.5455,22.8738
5.9446,46.4854,22.7194
6.0379,46.0234,22.3494
6.1054,45.2959,22.0890
6.1486,44.3082,21.9258
6.2262,43.7059,21.6388
6.2801,42.8459,21.4438
6.3780,42.4905,21.0988
6.4413,41.7521,20.8816
6.5218,41.2157,20.6121
6.5850,40.4880,20.4054
6.6650,39.9617,20.1495
6.7269,39.2281,19.9565
6.8072,38.7184,19.7110
4.6368,90.0000,30.4082
4.6486,88.5428,30.3226
4.6329,87.0714,30.4367
4.6357,85.6083,30.4162
4.6524,84.1683,30.2951
4.6546,82.7078,30.2796
4.6986,81.3491,29.9671
4.6839,79.8507,30.0703
4.7220,78.5082,29.8033
4.7324,77.0867,29.7310
4.7387,75.6485,29.6876
4.7881,74.3981,29.3514
4.8031,73.0108,29.2503
4.8420,71.7467,28.9933
4.8548,70.3577,28.9093
4.8929,69.1137,28.6634
4.9209,67.8228,28.4850
4.9333,66.4365,28.4071
4.9964,65.3916,28.0167
5.0165,64.0689,27.8946
5.0849,63.1012,27.4870
5.1212,61.9154,27.2761
5.1470,60.6550,27.1280
5.2068,59.6722,26.7913
5.2407,58.4906,26.6045
5.2993,57.5261,26.2876
5.3531,56.5345,26.0035
5.3923,55.4240,25.8003
5.4436,54.4295,25.5398
5.4945,53.4412,25.2865
5.5742,52.7378,24.9002
5.6019,51.5464,24.7684
5.6702,50.7577,24.4504
5.7429,50.0254,24.1213
5.7795,48.9365,23.9589
5.8584,48.2907,23.6164
5.9020,47.2854,23.4314
5.9785,46.6354,23.1142
6.0539,45.9853,22.8098
6.1092,45.1257,22.5920
6.1821,44.4666,22.3110
6.2321,43.5596,22.1225
6.3225,43.1125,21.7900
6.3757,42.2538,21.5990
6.4581,41.7342,21.3098
6.5373,41.1856,21.0393
6.6014,40.4708,20.8252
6.6669,39.7752,20.6115
6.7456,39.2415,20.3603
6.8132,38.5822,20.1495
4.6618,90.0000,30.9564
4.6554,88.5346,31.0039
4.6765,87.0864,30.8482
4.6533,85.5974,31.0191
4.6827,84.1756,30.8031
4.7079,82.7654,30.6204
4.6839,81.2474,30.7946
4.7322,79.9163,30.4467
4.7173,78.4076,30.5527
4.7708,77.1343,30.1740
4.7570,75.6189,30.2709
4.7935,74.3099,30.0170
4.8045,72.8953,29.9412
4.8632,71.7278,29.5432
4.8662,70.2829,29.5233
4.9054,69.0423,29.2646
4.9604,67.9147,28.9088
4.9895,66.6428,28.7250
5.0255,65.4255,28.4997
5.0428,64.0851,28.3932
5.0757,62.8583,28.1925
5.1354,61.8438,27.8364
5.1653,60.6135,27.6615
5.2203,59.5931,27.3453
5.2794,58.6220,27.0141
5.3340,57.6280,26.7157
5.3704,56.4877,26.5205
5.4180,55.4531,26.2696
5.4785,54.5470,25.9575
5.5103,53.3827,25.7965
5.5801,52.5873,25.4505
5.6422,51.7302,25.1509
5.6893,50.7354,24.9284
5.7462,49.8457,24.6651
5.8253,49.1936,24.3081
5.8727,48.2248,24.0995
5.9512,47.5892,23.7620
5.9907,46.5491,23.5959
6.0534,45.7628,23.3368
6.1320,45.1593,23.0202
6.1975,44.4203,22.7633
6.2694,43.7611,22.4876
6.3302,42.9839,22.2601
6.4032,42.3517,21.9930
6.4806,41.7779,21.7169
6.5457,41.0690,21.4902
6.6035,40.2799,21.2928
6.6813,39.7313,21.0330
6.7498,39.0780,20.8097
6.8470,38.7736,20.5009
4.6823,90.0000,31.5359
4.6901,88.5382,31.4771
4.6796,87.0664,31.5562
4.6941,85.6159,31.4471
4.6912,84.1450,31.4694
4.7217,82.7392,31.2431
4.7225,81.2790,31.2365
4.7499,79.8920,31.0364
4.7413,78.4002,31.0995
4.7739,77.0496,30.8633
4.7890,75.6440,30.7557
4.8423,74.4132,30.3809
4.8660,73.0694,30.2176
4.8593,71.5749,30.2637
4.8916,70.2832,30.0430
4.9134,68.9407,29.8961
4.9728,67.8376,29.5033
4.9821,66.4331,29.4426
5.0384,65.3462,29.0819
5.0720,64.1190,28.8712
5.1225,63.0249,28.5605
5.1614,61.8588,28.3258
5.2048,60.7380,28.0683
5.2289,59.4694,27.9274
5.2785,58.4167,27.6427
5.3511,57.5764,27.2361
5.3977,56.5264,26.9818
5.4274,55.3312,26.8225
5.4774,54.3266,26.5584
5.5307,53.3636,26.2824
5.6075,52.6381,25.8956
5.6543,51.6341,25.6656
5.7010,50.6343,25.4405
5.7662,49.8303,25.1327
5.8259,48.9805,24.8574
5.8882,48.1669,24.5768
5.9658,47.5246,24.2364
6.0255,46.7023,23.9812
6.0914,45.9550,23.7057
6.1383,45.0059,23.5138
6.2094,44.3313,23.2284
6.2974,43.8537,22.8853
6.3499,42.9855,22.6857
6.4287,42.4230,22.3921
6.4976,41.7536,22.1423
6.5779,41.2240,21.8577
6.6490,40.5948,21.6121
6.7072,39.8190,21.4154
6.7861,39.2934,21.1543
6.8574,38.6824,20.9241
4.7261,90.0000,31.9364
4.7206,88.5398,31.9781
4.7034,87.0637,32.1093
4.7469,85.6492,31.7800
4.7154,84.1406,32.0172
4.7315,82.7034,31.8953
4.7689,81.3290,31.6165
4.7739,79.8847,31.5793
4.7927,78.4841,31.4414
4.7872,77.0001,31.4818
4.8415,75.7522,31.0893
4.8436,74.3022,31.0740
4.8817,73.0201,30.8051
4.9110,71.7104,30.6013
4.9103,70.2435,30.6060
4.9596,69.0633,30.2700
4.9883,67.7762,30.0776
5.0245,66.5461,29.8388
5.0719,65.4043,29.5321
5.1015,64.1526,29.3438
5.1558,63.0893,29.0055
5.1720,61.7521,28.9061
5.2222,60.6835,28.6025
5.2548,59.4846,28.4083
5.3252,58.6104,27.9998
5.3609,57.4568,27.7971
5.3959,56.3016,27.6011
5.4686,55.4964,27.2036
5.4979,54.3036,27.0468
5.5740,53.5594,26.6483
5.6095,52.4388,26.4663
5.6896,51.7623,26.0656
5.7478,50.8831,25.7822
5.7978,49.9308,25.5435
5.8433,48.9360,25.3308
5.9100,48.1707,25.0250
5.9894,47.5507,24.6709
6.0274,46.4965,24.5050
6.1039,45.8653,24.1782
6.1739,45.1736,23.8866
6.2474,44.5283,23.5887
6.3003,43.6614,23.3786
6.3725,43.0173,23.0984
6.4440,42.3738,22.8274
6.5264,41.8627,22.5232
6.5701,40.9089,22.3655
6.6686,40.6018,22.0176
6.7403,39.9880,21.7713
6.8132,39.3942,21.5267
6.8819,38.7565,21.3011
0.0214,180.0000,0.0000
0.0826,81.2002,0.0000
0.1635,92.7509,0.0000
0.2459,95.1888,0.0000
0.3269,92.6882,0.0000
0.4082,89.5151,0.0000
0.4903,92.6377,0.0000
0.5718,92.0362,0.0000
0.6534,91.7744,0.0000
0.7349,88.6445,0.0000
0.8166,88.6095,0.0000
0.8980,89.5618,0.0000
0.9797,90.9132,0.0000
1.0613,89.2476,0.0000
1.1430,91.0131,0.0000
1.2245,89.7780,0.0000
1.3062,90.4080,0.0000
1.3878,90.2111,0.0000
1.4695,90.7998,0.0000
1.5510,89.7960,0.0000
1.6328,89.1606,0.0000
1.7144,90.7327,0.0000
1.7960,90.6281,0.0000
1.8776,90.4305,0.0000
1.9593,89.4131,0.0000
2.0408,89.7685,0.0000
2.1226,89.4405,0.0000
2.2041,90.3296,0.0000
2.2857,90.1817,0.0000
2.3674,89.5063,0.0000
2.4490,89.7520,0.0000
2.5307,89.5107,0.0000
2.6123,89.5958,0.0000
2.6939,90.1784,0.0000
2.7755,89.7777,0.0000
2.8571,89.9117,0.0000
2.9388,90.0482,0.0000
3.0204,89.9199,0.0000
3.1021,89.6948,0.0000
3.1837,90.3277,0.0000
3.2653,90.1480,0.0000
3.3470,89.8377,0.0000
3.4287,89.6003,0.0000
3.5103,89.6924,0.0000
3.5918,90.1326,0.0000
3.6735,90.3733,0.0000
3.7551,90.1363,0.0000
3.8368,90.2807,0.0000
3.9184,89.7230,0.0000
4.0000,90.1527,0.0000
0.0511,0.0000,86.0758
0.0968,97.0900,31.8081
0.1711,91.5317,17.3482
0.2506,86.4535,11.7464
0.3313,86.0049,8.8594
0.4117,87.4447,7.1180
0.4929,92.5113,5.9412
