distance,azimuth,elevation
379.7232,22.6381,46.8238
379.9790,22.6037,46.7847
379.1216,22.6210,46.7025
379.0629,22.5807,46.7095
379.1785,22.6617,46.6933
378.9831,22.6393,46.7214
379.2511,22.6056,46.6825
378.3885,22.6211,46.5962
378.3388,22.5779,46.6071
378.4465,22.6590,46.5898
378.2681,22.6360,46.6168
378.5200,22.6041,46.5778
377.6576,22.6197,46.4922
377.6172,22.5780,46.5008
377.7087,22.6600,46.4852
377.5388,22.6343,46.5129
377.7869,22.6030,46.4715
376.9456,22.6215,46.3880
376.8721,22.5787,46.3964
376.9955,22.6612,46.3793
376.8089,22.6374,46.4058
377.0542,22.6023,46.3685
376.2144,22.6203,46.2813
376.1595,22.5776,46.2919
376.2598,22.6594,46.2749
376.0683,22.6357,46.3033
376.3422,22.6030,46.2622
375.4857,22.6187,46.1756
375.4310,22.5764,46.1839
375.5395,22.6587,46.1693
375.3492,22.6354,46.1972
375.6033,22.6032,46.1555
374.7541,22.6220,46.0696
374.7200,22.5794,46.0786
374.8024,22.6604,46.0617
374.6313,22.6373,46.0921
374.8821,22.6008,46.0490
374.0349,22.6217,45.9622
373.9796,22.5777,45.9712
374.0937,22.6587,45.9551
373.9155,22.6376,45.9831
374.1637,22.6035,45.9424
373.3231,22.6197,45.8553
373.2680,22.5789,45.8660
373.3754,22.6587,45.8476
373.1892,22.6375,45.8779
373.4484,22.6012,45.8365
372.5974,22.6177,45.7494
372.5471,22.5814,45.7579
372.6646,22.6604,45.7410
372.4750,22.6369,45.7699
372.7268,22.6007,45.7279
371.8814,22.6208,45.6395
371.8307,22.5776,45.6507
371.9289,22.6604,45.6339
371.7581,22.6366,45.6629
372.0063,22.6027,45.6225
371.1668,22.6197,45.5333
371.1088,22.5817,45.5423
371.2143,22.6589,45.5251
371.0342,22.6358,45.5526
371.2942,22.6027,45.5131
370.4497,22.6194,45.4256
370.3841,22.5787,45.4323
370.5016,22.6621,45.4148
370.3210,22.6349,45.4457
370.5767,22.6034,45.4045
369.7402,22.6198,45.3142
369.6717,22.5783,45.3231
369.7880,22.6611,45.3073
369.6161,22.6379,45.3357
369.8727,22.6041,45.2936
369.0171,22.6207,45.2067
368.9714,22.5797,45.2142
369.0759,22.6578,45.1959
368.8868,22.6395,45.2264
369.1485,22.6021,45.1839
368.3213,22.6213,45.0952
368.2559,22.5792,45.1038
368.3666,22.6622,45.0873
368.1847,22.6376,45.1174
368.4421,22.6045,45.0735
367.6028,22.6221,44.9865
367.5470,22.5782,44.9919
367.6599,22.6617,44.9770
367.4790,22.6352,45.0063
367.7264,22.6013,44.9637
366.8850,22.6182,44.8746
366.8385,22.5778,44.8823
366.9324,22.6600,44.8660
366.7536,22.6381,44.8948
367.0200,22.6020,44.8550
366.1871,22.6203,44.7616
366.1317,22.5790,44.7732
366.2393,22.6596,44.7561
366.0509,22.6389,44.7843
366.3200,22.6032,44.7432
365.4670,22.6185,44.6514
365.4294,22.5801,44.6607
365.5237,22.6596,44.6428
365.3455,22.6345,44.6705
365.6151,22.6013,44.6305
364.7830,22.6210,44.5390
364.7129,22.5813,44.5472
364.8386,22.6608,44.5313
364.6378,22.6350,44.5584
364.9145,22.6014,44.5192
364.0638,22.6214,44.4263
364.0179,22.5817,44.4363
364.1300,22.6616,44.4161
363.9307,22.6378,44.4470
364.2088,22.6045,44.4069
363.3678,22.6192,44.3126
363.3091,22.5805,44.3212
363.4284,22.6583,44.3051
363.2426,22.6359,44.3343
363.4955,22.6019,44.2952
362.6675,22.6181,44.1999
362.6183,22.5803,44.2104
362.7264,22.6619,44.1937
362.5346,22.6358,44.2216
362.8118,22.6033,44.1799
361.9753,22.6183,44.0871
361.9193,22.5779,44.0949
362.0332,22.6599,44.0787
361.8450,22.6359,44.1080
362.1111,22.6004,44.0671
361.2771,22.6212,43.9703
361.2180,22.5791,43.9792
361.3240,22.6605,43.9627
361.1473,22.6353,43.9921
361.4028,22.6025,43.9517
360.5751,22.6209,43.8582
360.5117,22.5796,43.8656
360.6371,22.6616,43.8500
360.4542,22.6370,43.8784
360.7102,22.6027,43.8357
359.8847,22.6215,43.7417
359.8214,22.5783,43.7501
359.9410,22.6611,43.7323
359.7540,22.6369,43.7623
360.0233,22.6009,43.7220
359.1942,22.6189,43.6260
359.1356,22.5808,43.6339
359.2461,22.6610,43.6183
359.0472,22.6385,43.6464
359.3321,22.6015,43.6069
358.5039,22.6197,43.5095
358.4506,22.5801,43.5179
358.5563,22.6606,43.5002
358.3634,22.6352,43.5306
358.6324,22.6036,43.4890
357.8189,22.6185,43.3943
357.7616,22.5802,43.4025
357.8664,22.6600,43.3854
357.6719,22.6391,43.4143
357.9522,22.6013,43.3736
357.1153,22.6201,43.2777
357.0726,22.5767,43.2861
357.1617,22.6596,43.2692
356.9870,22.6381,43.2983
357.2501,22.6016,43.2586
356.4329,22.6189,43.1608
356.3777,22.5809,43.1673
356.4978,22.6615,43.1498
356.2974,22.6389,43.1814
356.5724,22.6042,43.1406
355.7523,22.6201,43.0415
355.6959,22.5797,43.0514
355.8056,22.6621,43.0343
355.6096,22.6366,43.0634
355.8741,22.6049,43.0212
355.0696,22.6215,42.9242
355.0132,22.5789,42.9313
355.1185,22.6594,42.9172
354.9296,22.6396,42.9452
355.2001,22.6018,42.9018
354.3822,22.6184,42.8061
354.3165,22.5801,42.8127
354.4296,22.6624,42.7961
354.2554,22.6369,42.8243
354.5018,22.6019,42.7848
353.7032,22.6189,42.6839
353.6349,22.5784,42.6943
353.7544,22.6617,42.6756
353.5639,22.6369,42.7077
353.8361,22.6042,42.6666
353.0283,22.6187,42.5656
352.9641,22.5799,42.5751
353.0844,22.6621,42.5565
352.8901,22.6375,42.5869
353.1590,22.6005,42.5455
352.3461,22.6203,42.4464
352.2888,22.5810,42.4556
352.3952,22.6626,42.4374
352.2067,22.6383,42.4656
352.4800,22.6022,42.4238
351.6581,22.6216,42.3249
351.6114,22.5794,42.3347
351.7218,22.6611,42.3180
351.5267,22.6374,42.3463
351.8126,22.6015,42.3046
351.0016,22.6192,42.2045
350.9362,22.5778,42.2109
351.0475,22.6601,42.1965
350.8555,22.6355,42.2241
351.1299,22.6023,42.1845
350.3178,22.6191,42.0826
350.2702,22.5768,42.0916
350.3765,22.6584,42.0744
350.1840,22.6365,42.1013
350.4525,22.6054,42.0622
349.6434,22.6185,41.9602
349.5823,22.5785,41.9689
349.7151,22.6606,41.9523
349.5085,22.6372,41.9804
349.7773,22.6052,41.9399
348.9726,22.6216,41.8362
348.9165,22.5782,41.8451
349.0231,22.6599,41.8303
348.8396,22.6351,41.8578
349.1064,22.6013,41.8169
348.3050,22.6187,41.7171
348.2578,22.5797,41.7220
348.3612,22.6621,41.7053
348.1685,22.6384,41.7342
348.4510,22.6022,41.6933
347.6317,22.6188,41.5920
347.5828,22.5787,41.6017
347.7020,22.6586,41.5827
347.5069,22.6355,41.6113
347.7868,22.6019,41.5707
346.9780,22.6210,41.4694
346.9132,22.5791,41.4772
347.0356,22.6593,41.4580
346.8364,22.6379,41.4866
347.1059,22.6034,41.4478
346.3097,22.6196,41.3421
346.2414,22.5785,41.3513
346.3664,22.6614,41.3354
346.1753,22.6372,41.3627
346.4539,22.6016,41.3243
345.6536,22.6219,41.2196
345.5833,22.5805,41.2261
345.7003,22.6604,41.2097
345.5148,22.6365,41.2380
345.7840,22.6057,41.1983
344.9767,22.6189,41.0932
344.9365,22.5776,41.1009
345.0551,22.6601,41.0847
344.8428,22.6367,41.1129
345.1253,22.6008,41.0727
344.3380,22.6216,40.9673
344.2826,22.5766,40.9763
344.3857,22.6606,40.9605
344.1992,22.6356,40.9884
344.4764,22.6034,40.9480
343.6891,22.6209,40.8408
343.6115,22.5794,40.8490
343.7332,22.6622,40.8326
343.5420,22.6374,40.8597
343.8128,22.6004,40.8194
343.0307,22.6203,40.7144
342.9534,22.5795,40.7235
343.0690,22.6603,40.7063
342.8677,22.6358,40.7337
343.1581,22.6033,40.6925
342.3761,22.6204,40.5858
342.3021,22.5811,40.5953
342.4164,22.6606,40.5795
342.2404,22.6382,40.6069
342.5007,22.6046,40.5664
341.7130,22.6201,40.4569
341.6651,22.5788,40.4680
341.7709,22.6624,40.4491
341.5703,22.6364,40.4781
341.8612,22.6037,40.4400
341.0624,22.6208,40.3326
340.9968,22.5814,40.3390
341.1158,22.6608,40.3218
340.9329,22.6379,40.3505
341.2030,22.6007,40.3094
340.4150,22.6211,40.2014
340.3510,22.5779,40.2115
340.4733,22.6615,40.1917
340.2662,22.6350,40.2220
340.5495,22.6037,40.1819
339.7718,22.6196,40.0744
339.7093,22.5787,40.0810
339.8297,22.6608,40.0628
339.6300,22.6357,40.0944
339.9159,22.6047,40.0539
339.1240,22.6188,39.9439
339.0746,22.5786,39.9516
339.1911,22.6582,39.9354
338.9913,22.6356,39.9634
339.2692,22.6018,39.9228
338.4762,22.6211,39.8134
338.4163,22.5785,39.8231
338.5356,22.6583,39.8031
338.3378,22.6369,39.8320
338.6224,22.6050,39.7933
337.8456,22.6187,39.6829
337.7678,22.5789,39.6903
337.8969,22.6593,39.6760
337.6927,22.6363,39.7023
337.9795,22.6009,39.6619
337.2014,22.6213,39.5523
337.1414,22.5779,39.5587
337.2599,22.6622,39.5410
337.0584,22.6352,39.5721
337.3464,22.6021,39.5315
336.5723,22.6215,39.4197
336.4976,22.5796,39.4279
336.6222,22.6622,39.4117
336.4134,22.6353,39.4395
336.7106,22.6020,39.4004
335.9273,22.6195,39.2875
335.8637,22.5805,39.2972
335.9836,22.6599,39.2804
335.7814,22.6352,39.3082
336.0767,22.6010,39.2672
335.2907,22.6209,39.1558
335.2363,22.5807,39.1628
335.3418,22.6605,39.1462
335.1548,22.6351,39.1749
335.4425,22.6029,39.1343
334.6611,22.6219,39.0225
334.5908,22.5793,39.0306
334.7078,22.6598,39.0139
334.5196,22.6351,39.0424
334.8084,22.6019,39.0006
334.0356,22.6189,38.8880
333.9646,22.5811,38.8958
334.0814,22.6598,38.8804
333.8843,22.6373,38.9085
334.1788,22.6044,38.8680
333.4010,22.6211,38.7523
333.3272,22.5780,38.7607
333.4555,22.6589,38.7431
333.2488,22.6375,38.7724
333.5400,22.6018,38.7328
332.7714,22.6197,38.6196
332.7253,22.5801,38.6266
332.8366,22.6600,38.6100
332.6214,22.6385,38.6389
332.9167,22.6031,38.5969
332.1383,22.6188,38.4825
332.0972,22.5804,38.4918
332.2035,22.6582,38.4734
331.9915,22.6376,38.5023
332.2964,22.6018,38.4644
331.5085,22.6198,38.3475
331.4582,22.5798,38.3545
331.5882,22.6616,38.3391
331.3850,22.6367,38.3671
331.6689,22.6012,38.3279
330.9072,22.6197,38.2121
330.8397,22.5805,38.2183
330.9617,22.6590,38.2044
330.7598,22.6378,38.2294
331.0495,22.6021,38.1913
330.2874,22.6172,38.0747
330.2135,22.5805,38.0819
330.3337,22.6589,38.0660
330.1264,22.6387,38.0939
330.4324,22.6017,38.0559
329.6513,22.6202,37.9372
329.6038,22.5805,37.9452
329.7324,22.6619,37.9286
329.5060,22.6367,37.9563
329.8031,22.6041,37.9166
329.0408,22.6214,37.7998
328.9847,22.5809,37.8070
329.1121,22.6595,37.7902
328.8940,22.6390,37.8193
329.1915,22.6054,37.7802
328.4408,22.6185,37.6616
328.3690,22.5813,37.6686
328.4835,22.6607,37.6527
328.2828,22.6363,37.6798
328.5800,22.6024,37.6391
327.8185,22.6209,37.5232
327.7563,22.5779,37.5305
327.8809,22.6590,37.5154
327.6819,22.6376,37.5413
327.9687,22.6024,37.5032
327.2033,22.6187,37.3820
327.1604,22.5797,37.3902
327.2662,22.6608,37.3758
327.0636,22.6368,37.4047
327.3553,22.6018,37.3656
326.6093,22.6208,37.2417
326.5476,22.5808,37.2506
326.6621,22.6598,37.2346
326.4616,22.6379,37.2631
326.7489,22.6018,37.2236
326.0070,22.6207,37.1019
325.9313,22.5789,37.1098
326.0633,22.6613,37.0926
325.8383,22.6372,37.1224
326.1546,22.6037,37.0832
325.3934,22.6210,36.9635
325.3374,22.5803,36.9693
325.4494,22.6591,36.9551
325.2462,22.6391,36.9822
325.5343,22.6043,36.9409
324.7954,22.6200,36.8190
324.7257,22.5815,36.8290
324.8612,22.6620,36.8116
324.6506,22.6379,36.8391
324.9312,22.6030,36.8010
324.1888,22.6209,36.6795
324.1249,22.5792,36.6871
324.2455,22.6624,36.6704
324.0450,22.6357,36.6981
324.3374,22.6045,36.6585
323.6036,22.6193,36.5363
323.5278,22.5805,36.5456
323.6500,22.6592,36.5282
323.4504,22.6370,36.5542
323.7502,22.6042,36.5172
322.9926,22.6223,36.3937
322.9387,22.5787,36.3995
323.0494,22.6592,36.3861
322.8429,22.6382,36.4112
323.1407,22.6042,36.3739
322.3906,22.6185,36.2494
322.3387,22.5770,36.2556
322.4516,22.6596,36.2424
322.2416,22.6353,36.2683
322.5577,22.6041,36.2294
321.8072,22.6195,36.1068
321.7405,22.5771,36.1130
321.8815,22.6610,36.0978
321.6610,22.6384,36.1238
321.9546,22.6039,36.0868
321.2157,22.6219,35.9622
321.1615,22.5813,35.9694
321.2842,22.6606,35.9538
321.0639,22.6376,35.9809
321.3651,22.6032,35.9401
320.6325,22.6184,35.8160
320.5677,22.5780,35.8227
320.6947,22.6598,35.8087
320.4942,22.6372,35.8351
320.7790,22.6051,35.7980
320.0408,22.6205,35.6713
319.9846,22.5800,35.6793
320.1165,22.6589,35.6625
319.8813,22.6365,35.6896
320.1948,22.6050,35.6521
319.4629,22.6208,35.5230
319.3989,22.5799,35.5308
319.5129,22.6601,35.5155
319.3170,22.6373,35.5423
319.6103,22.6012,35.5024
318.8704,22.6197,35.3759
318.8115,22.5782,35.3837
318.9411,22.6585,35.3692
318.7258,22.6368,35.3966
319.0333,22.6025,35.3579
318.3017,22.6197,35.2279
318.2351,22.5793,35.2365
318.3663,22.6581,35.2229
318.1415,22.6360,35.2491
318.4384,22.6030,35.2098
317.7261,22.6197,35.0804
317.6548,22.5770,35.0884
317.7762,22.6599,35.0743
317.5679,22.6371,35.1032
317.8734,22.6029,35.0613
317.1480,22.6200,34.9341
317.0772,22.5778,34.9403
317.2114,22.6587,34.9244
316.9994,22.6374,34.9519
317.2901,22.6046,34.9146
316.5721,22.6198,34.7866
316.5061,22.5809,34.7936
316.6270,22.6597,34.7777
316.4130,22.6358,34.8053
316.7125,22.6041,34.7650
316.0006,22.6206,34.6345
315.9231,22.5782,34.6438
316.0693,22.6603,34.6275
315.8510,22.6358,34.6530
316.1447,22.6017,34.6162
315.4223,22.6201,34.4863
315.3602,22.5779,34.4924
315.4947,22.6594,34.4758
315.2769,22.6354,34.5044
315.5826,22.6023,34.4667
314.8710,22.6190,34.3351
314.7966,22.5816,34.3439
314.9259,22.6591,34.3256
314.7114,22.6346,34.3531
315.0116,22.6019,34.3166
314.2992,22.6185,34.1849
314.2430,22.5769,34.1928
314.3653,22.6600,34.1777
314.1509,22.6346,34.2030
314.4578,22.6046,34.1641
313.7272,22.6186,34.0322
313.6823,22.5795,34.0407
313.8014,22.6613,34.0231
313.5843,22.6357,34.0490
313.8947,22.6012,34.0127
313.1736,22.6188,33.8796
313.1069,22.5794,33.8884
313.2430,22.6598,33.8723
313.0202,22.6377,33.8984
313.3395,22.6040,33.8618
312.6145,22.6208,33.7290
312.5543,22.5778,33.7351
312.6843,22.6614,33.7183
312.4743,22.6374,33.7467
312.7780,22.6045,33.7092
312.0689,22.6212,33.5747
311.9891,22.5780,33.5837
312.1229,22.6599,33.5668
311.9124,22.6370,33.5929
312.2125,22.6023,33.5563
311.5053,22.6201,33.4189
311.4478,22.5806,33.4292
311.5723,22.6582,33.4122
311.3541,22.6384,33.4375
311.6564,22.6023,33.4009
310.9636,22.6201,33.2656
310.8872,22.5790,33.2758
311.0243,22.6602,33.2567
310.7893,22.6363,33.2848
311.1141,22.6017,33.2463
310.4039,22.6203,33.1113
310.3399,22.5811,33.1206
310.4671,22.6613,33.1046
310.2595,22.6371,33.1287
310.5595,22.6053,33.0937
309.8632,22.6182,32.9550
309.7995,22.5787,32.9640
309.9215,22.6601,32.9481
309.7075,22.6349,32.9730
310.0160,22.6013,32.9368
309.3227,22.6209,32.7989
309.2488,22.5789,32.8090
309.3847,22.6614,32.7910
309.1564,22.6371,32.8168
309.4766,22.6045,32.7809
308.7760,22.6222,32.6448
308.7098,22.5809,32.6502
308.8482,22.6603,32.6355
308.6263,22.6386,32.6629
308.9151,22.6023,32.6244
308.2333,22.6193,32.4848
308.1654,22.5778,32.4953
308.2899,22.6607,32.4801
308.0692,22.6374,32.5053
308.3950,22.6012,32.4683
307.6975,22.6187,32.3275
307.6260,22.5789,32.3376
307.7674,22.6583,32.3212
307.5474,22.6371,32.3471
307.8529,22.6028,32.3112
307.1657,22.6190,32.1713
307.1024,22.5780,32.1777
307.2224,22.6617,32.1647
307.0050,22.6386,32.1877
307.3075,22.6039,32.1530
306.6194,22.6187,32.0135
306.5617,22.5777,32.0190
306.6863,22.6605,32.0061
306.4705,22.6370,32.0283
306.7802,22.6054,31.9934
306.0920,22.6190,31.8544
306.0293,22.5807,31.8602
306.1582,22.6605,31.8437
305.9439,22.6367,31.8696
306.2569,22.6047,31.8355
305.5595,22.6206,31.6934
305.5073,22.5801,31.7018
305.6331,22.6634,31.6872
305.4117,22.6351,31.7092
305.7281,22.6030,31.6748
305.0398,22.6202,31.5320
304.9779,22.5773,31.5406
305.0958,22.6615,31.5244
304.8859,22.6349,31.5511
305.2002,22.6023,31.5127
304.5144,22.6210,31.3732
304.4536,22.5784,31.3791
304.5795,22.6594,31.3633
304.3659,22.6375,31.3875
304.6829,22.6027,31.3546
303.9993,22.6177,31.2113
303.9305,22.5799,31.2179
304.0532,22.6596,31.2017
303.8355,22.6356,31.2288
304.1487,22.6022,31.1926
303.4716,22.6212,31.0478
303.4052,22.5818,31.0555
303.5473,22.6605,31.0385
303.3283,22.6380,31.0648
303.6419,22.6019,31.0291
302.9607,22.6178,30.8856
302.9045,22.5789,30.8921
303.0324,22.6592,30.8798
302.8102,22.6380,30.9045
303.1112,22.6039,30.8670
302.4592,22.6210,30.7234
302.3877,22.5778,30.7294
302.5046,22.6596,30.7156
302.2939,22.6344,30.7399
302.6107,22.6006,30.7038
301.9372,22.6210,30.5601
301.8667,22.5784,30.5677
302.0008,22.6632,30.5521
301.7773,22.6392,30.5769
302.1074,22.6018,30.5419
301.4250,22.6194,30.3966
301.3723,22.5789,30.4020
301.4895,22.6629,30.3861
301.2760,22.6363,30.4126
301.5787,22.6039,30.3761
300.9148,22.6205,30.2284
300.8495,22.5807,30.2361
300.9861,22.6630,30.2224
300.7658,22.6351,30.2488
301.0804,22.6045,30.2131
300.4169,22.6183,30.0649
300.3476,22.5786,30.0742
300.4805,22.6606,30.0569
300.2536,22.6370,30.0831
300.5724,22.6031,30.0458
299.9200,22.6175,29.8986
299.8545,22.5810,29.9064
299.9827,22.6622,29.8903
299.7597,22.6378,29.9178
300.0711,22.6017,29.8813
299.4198,22.6192,29.7327
299.3496,22.5807,29.7375
299.4871,22.6595,29.7262
299.2589,22.6376,29.7475
299.5780,22.6047,29.7128
298.9229,22.6206,29.5637
298.8415,22.5786,29.5717
298.9882,22.6604,29.5570
298.7555,22.6377,29.5814
299.0757,22.6052,29.5465
298.4362,22.6207,29.3977
298.3685,22.5804,29.4037
298.4880,22.6599,29.3894
298.2650,22.6380,29.4135
298.5872,22.6033,29.3801
297.9418,22.6182,29.2304
297.8750,22.5793,29.2347
297.9978,22.6605,29.2214
297.7685,22.6379,29.2473
298.0939,22.6018,29.2147
297.4477,22.6178,29.0612
297.3801,22.5805,29.0673
297.5212,22.6624,29.0552
297.2961,22.6360,29.0784
297.6055,22.6044,29.0447
296.9641,22.6205,28.8898
296.8983,22.5791,28.8962
297.0309,22.6586,28.8843
296.7984,22.6390,28.9095
297.1228,22.6029,28.8734
296.4773,22.6215,28.7207
296.3980,22.5791,28.7284
296.5448,22.6580,28.7131
296.3161,22.6363,28.7377
296.6306,22.6057,28.7037
295.9895,22.6206,28.5508
295.9327,22.5807,28.5601
296.0703,22.6608,28.5429
295.8314,22.6369,28.5680
296.1676,22.6036,28.5342
295.5171,22.6219,28.3809
295.4513,22.5783,28.3877
295.5886,22.6593,28.3736
295.3594,22.6387,28.3976
295.6752,22.6033,28.3638
295.0495,22.6199,28.2089
294.9753,22.5783,28.2164
295.1215,22.6605,28.2029
294.8752,22.6381,28.2262
295.2041,22.6044,28.1906
294.5735,22.6214,28.0386
294.5041,22.5798,28.0454
294.6471,22.6586,28.0306
294.4106,22.6366,28.0517
294.7246,22.6026,28.0208
294.1091,22.6208,27.8645
294.0266,22.5777,27.8717
294.1572,22.6610,27.8579
293.9401,22.6355,27.8799
294.2676,22.6038,27.8462
293.6289,22.6221,27.6913
293.5556,22.5791,27.6997
293.7005,22.6595,27.6852
293.4669,22.6383,27.7068
293.8011,22.6015,27.6742
293.1592,22.6197,27.5176
293.0931,22.5811,27.5247
293.2379,22.6605,27.5129
292.9976,22.6391,27.5338
293.3279,22.6013,27.5021
292.7107,22.6204,27.3443
292.6477,22.5808,27.3516
292.7766,22.6595,27.3362
292.5487,22.6375,27.3583
292.8754,22.6029,27.3283
292.2523,22.6202,27.1695
292.1713,22.5807,27.1764
292.3211,22.6616,27.1616
292.0699,22.6365,27.1849
292.4083,22.6031,27.1511
291.7779,22.6201,26.9936
291.7275,22.5804,27.0022
291.8639,22.6590,26.9876
291.6218,22.6377,27.0105
291.9570,22.6006,26.9761
291.3370,22.6192,26.8174
291.2734,22.5781,26.8244
291.4075,22.6582,26.8115
291.1640,22.6364,26.8334
291.4922,22.6035,26.8006
290.8951,22.6208,26.6426
290.8224,22.5783,26.6498
290.9596,22.6593,26.6342
290.7219,22.6356,26.6598
291.0480,22.6041,26.6243
290.4360,22.6182,26.4657
290.3656,22.5803,26.4731
290.5001,22.6601,26.4593
290.2642,22.6382,26.4798
290.6078,22.6007,26.4490
289.9783,22.6213,26.2862
289.9128,22.5790,26.2945
290.0603,22.6585,26.2797
289.8277,22.6368,26.3014
290.1679,22.6035,26.2715
289.5389,22.6187,26.1081
289.4739,22.5812,26.1148
289.6181,22.6618,26.1037
289.3864,22.6370,26.1261
289.7011,22.6030,26.0931
289.1039,22.6222,25.9314
289.0434,22.5808,25.9389
289.1781,22.6621,25.9245
288.9430,22.6380,25.9443
289.2700,22.6016,25.9144
288.6653,22.6222,25.7500
288.6050,22.5775,25.7587
288.7424,22.6578,25.7442
288.5012,22.6353,25.7691
288.8350,22.6010,25.7362
288.2355,22.6185,25.5733
288.1693,22.5789,25.5788
288.3020,22.6593,25.5673
288.0760,22.6378,25.5888
288.3991,22.6032,25.5565
287.8071,22.6173,25.3912
287.7355,22.5812,25.3990
287.8774,22.6581,25.3869
287.6312,22.6367,25.4094
287.9651,22.6036,25.3765
287.3672,22.6204,25.2124
287.3045,22.5802,25.2169
287.4439,22.6585,25.2035
287.2001,22.6370,25.2252
287.5401,22.6012,25.1946
286.9410,22.6222,25.0295
286.8837,22.5795,25.0377
287.0226,22.6605,25.0219
286.7763,22.6372,25.0443
287.1237,22.6041,25.0149
286.5262,22.6192,24.8476
286.4649,22.5802,24.8554
286.5956,22.6629,24.8428
286.3544,22.6352,24.8620
286.6854,22.6032,24.8335
286.0945,22.6190,24.6663
286.0377,22.5781,24.6720
286.1708,22.6617,24.6577
285.9391,22.6383,24.6793
286.2740,22.6010,24.6484
285.6778,22.6205,24.4827
285.6244,22.5797,24.4901
285.7611,22.6592,24.4745
285.5279,22.6357,24.4988
285.8508,22.6048,24.4686
285.2705,22.6219,24.2999
285.2024,22.5768,24.3039
285.3454,22.6596,24.2918
285.0989,22.6368,24.3150
285.4382,22.6048,24.2845
284.8598,22.6183,24.1156
284.7934,22.5793,24.1217
284.9372,22.6619,24.1100
284.6913,22.6389,24.1294
285.0227,22.6018,24.1032
284.4559,22.6197,23.9295
284.3801,22.5769,23.9360
284.5164,22.6617,23.9243
284.2841,22.6350,23.9474
284.6276,22.6018,23.9170
284.0417,22.6190,23.7468
283.9815,22.5782,23.7515
284.1210,22.6588,23.7400
283.8743,22.6368,23.7608
284.2220,22.6023,23.7326
283.6414,22.6197,23.5594
283.5775,22.5796,23.5686
283.7139,22.6623,23.5527
283.4752,22.6349,23.5758
283.8086,22.6049,23.5458
283.2465,22.6177,23.3758
283.1704,22.5791,23.3806
283.3181,22.6620,23.3681
283.0790,22.6378,23.3870
283.4198,22.6030,23.3588
282.8442,22.6204,23.1870
282.7746,22.5781,23.1951
282.9295,22.6614,23.1821
282.6770,22.6366,23.2045
283.0185,22.6017,23.1731
282.4645,22.6199,23.0020
282.3805,22.5789,23.0076
282.5295,22.6618,22.9927
282.2877,22.6380,23.0152
282.6268,22.6047,22.9881
282.0618,22.6221,22.8130
281.9878,22.5800,22.8194
282.1297,22.6602,22.8059
281.9030,22.6351,22.8289
282.2240,22.6023,22.7996
281.6727,22.6210,22.6267
281.6022,22.5785,22.6300
281.7471,22.6615,22.6179
281.4967,22.6357,22.6389
281.8337,22.6018,22.6102
281.2971,22.6184,22.4345
281.2210,22.5806,22.4432
281.3613,22.6617,22.4318
281.1240,22.6378,22.4517
281.4721,22.6045,22.4220
280.9179,22.6205,22.2472
280.8305,22.5791,22.2530
280.9812,22.6603,22.2399
280.7349,22.6381,22.2601
281.0837,22.6019,22.2313
280.5310,22.6223,22.0593
280.4559,22.5806,22.0633
280.6097,22.6581,22.0518
280.3684,22.6372,22.0730
280.7003,22.6049,22.0425
280.1667,22.6208,21.8679
280.0930,22.5786,21.8714
280.2385,22.6612,21.8615
279.9925,22.6381,21.8811
280.3325,22.6017,21.8531
279.7812,22.6182,21.6763
279.7064,22.5786,21.6818
279.8570,22.6597,21.6712
279.6104,22.6393,21.6918
279.9587,22.6043,21.6617
279.4179,22.6174,21.4845
279.3545,22.5789,21.4922
279.4895,22.6588,21.4813
279.2476,22.6358,21.5014
279.5795,22.6044,21.4715
279.0480,22.6193,21.2959
278.9810,22.5800,21.3001
279.1213,22.6606,21.2894
278.8685,22.6374,21.3073
279.2329,22.6039,21.2786
278.6958,22.6194,21.1016
278.6175,22.5804,21.1087
278.7666,22.6586,21.0958
278.5092,22.6383,21.1157
278.8527,22.6030,21.0883
278.3312,22.6213,20.9072
278.2673,22.5804,20.9143
278.4015,22.6592,20.9028
278.1476,22.6367,20.9239
278.4963,22.6017,20.8972
277.9690,22.6190,20.7148
277.8969,22.5787,20.7232
278.0522,22.6587,20.7106
277.8087,22.6381,20.7291
278.1459,22.6038,20.7010
277.6196,22.6200,20.5207
277.5389,22.5790,20.5264
277.6959,22.6611,20.5174
277.4492,22.6362,20.5333
277.7997,22.6027,20.5075
277.2731,22.6207,20.3267
277.2010,22.5796,20.3340
277.3423,22.6606,20.3242
277.0877,22.6350,20.3405
277.4458,22.6025,20.3149
276.9226,22.6173,20.1321
276.8417,22.5790,20.1394
276.9814,22.6592,20.1266
276.7382,22.6364,20.1470
277.0972,22.6027,20.1213
276.5692,22.6216,19.9368
276.5115,22.5803,19.9420
276.6456,22.6604,19.9345
276.4078,22.6352,19.9489
276.7478,22.6034,19.9240
276.2486,22.6212,19.7436
276.1584,22.5805,19.7484
276.3090,22.6624,19.7378
276.0675,22.6370,19.7569
276.4077,22.6028,19.7317
275.8919,22.6193,19.5451
275.8238,22.5817,19.5513
275.9777,22.6625,19.5424
275.7164,22.6371,19.5582
276.0692,22.6034,19.5327
275.5675,22.6203,19.3510
275.4936,22.5805,19.3572
275.6316,22.6615,19.3452
275.3948,22.6388,19.3614
275.7441,22.6051,19.3382
275.2285,22.6210,19.1523
275.1575,22.5783,19.1575
275.3038,22.6629,19.1490
275.0621,22.6371,19.1636
275.4100,22.6048,19.1384
