distance,azimuth,elevation
365.8555,90.0053,51.0226
211.5819,123.6096,31.3586
179.6055,179.3997,88.9607
188.9067,124.9040,22.3389
159.7678,0.0309,38.2348
351.6138,84.4006,58.5635
380.5117,12.4019,49.7828
390.9425,78.2122,38.4014
430.6998,68.8392,41.6816
302.6769,55.8773,82.4451
367.6124,49.9213,54.6922
446.5759,64.7388,42.0567
326.8766,-0.0022,59.8907
369.9131,46.9177,37.6443
293.0966,22.6001,27.4990
301.4810,164.3320,84.2184
368.2719,111.6379,54.5617
395.1784,25.7744,10.3900
261.4438,-0.0177,55.9359
130.0828,0.0333,63.9147
244.8723,7.3608,8.8187
332.9694,52.9073,5.0486
367.3298,61.5552,21.7441
487.3775,26.3480,36.7438
391.7758,22.4742,14.7806
343.7743,53.4788,12.1827
113.6734,160.0219,20.5833
394.9580,48.0836,49.4135
441.8697,30.8264,27.9647
381.9802,89.9924,40.8423
307.0384,111.0764,77.7218
197.8073,114.0995,0.0052
273.1076,89.9676,28.9099
241.2202,118.6026,30.0567
226.0177,112.8274,16.2183
396.0343,63.3047,49.2459
191.2721,122.4905,12.9758
259.5387,12.6229,18.6515
315.5667,4.0941,40.2847
378.3678,46.2080,40.1744
347.4192,17.2023,13.2913
318.1874,103.6279,49.7126
342.7321,83.3993,28.1885
284.4565,1.2578,32.4439
267.8455,89.9953,38.5692
342.4886,17.4504,42.7361
355.7418,89.0484,32.4861
361.6374,56.5755,6.4541
227.5672,63.9681,-0.0097
219.6313,105.5705,19.0393
454.0151,17.0545,41.3110
310.8574,121.3476,51.8285
343.9233,72.6147,23.9269
211.4927,33.8269,0.0162
219.7743,108.9399,15.9413
40.6145,-179.8805,16.5347
343.4670,61.1571,4.3748
328.7531,90.0103,52.3641
339.4064,78.3122,25.5002
174.7376,0.0119,34.4128
335.9358,116.7219,63.2377
203.3600,100.5722,-0.0191
428.1500,29.5289,20.0522
347.2955,54.8280,0.6906
275.8426,115.5996,36.4928
416.8659,54.7767,33.7282
190.4154,-0.0604,62.9763
218.3483,0.0116,33.5666
375.6000,54.8614,22.2827
333.8555,69.5548,63.9988
270.2128,12.5395,24.5071
208.8281,53.4250,-0.0185
174.0503,-0.0462,62.2426
227.6147,122.3739,34.8604
323.6501,74.6863,67.9534
64.8036,13.4830,-0.0380
422.8733,57.1526,32.3938
321.1182,93.5369,51.3840
99.0464,179.9632,56.6535
358.2477,76.4542,30.5000
220.3774,179.8399,80.1225
248.6850,9.3685,12.0220
149.2632,133.7327,14.3617
386.8042,14.2411,50.1971
351.1280,34.7208,0.6407
403.9421,76.4164,40.1589
218.1342,0.0244,55.5468
218.7394,168.4135,62.1894
364.7410,71.8623,30.0642
363.8947,73.1059,55.5373
334.4400,52.5202,10.6928
399.6891,30.0519,2.5012
187.5699,124.9850,21.6554
422.3259,25.5097,23.3339
109.0861,-0.0297,12.0251
414.1870,31.6689,23.0934
314.0714,104.9889,72.7856
300.5040,179.3043,86.6986
282.9431,141.2199,63.0354
399.3788,36.5006,32.6789
413.4644,53.2637,36.0088
179.5069,-0.0187,37.8921
302.4703,64.0465,82.7663
223.8605,90.0094,5.8888
233.3450,103.1150,28.3941
309.4545,19.4621,14.0233
171.4172,126.4993,11.4205
351.2408,33.7512,0.0089
126.6221,141.3082,-0.0350
154.1688,46.0777,-0.0133
283.5615,89.9950,23.9495
163.5106,61.0287,-0.0142
391.0573,88.1603,50.1141
119.1021,-0.2282,82.2583
407.6357,62.0926,33.6142
467.3113,17.8220,38.1212
329.8711,52.1879,8.6079
181.7727,123.6887,7.7272
300.7978,76.5304,85.8138
297.5893,41.4187,0.0049
411.5200,28.8210,46.8208
333.4800,18.1355,64.1252
450.6097,27.1580,29.1889
375.1017,81.6707,36.0573
356.6927,35.4944,15.0609
447.5238,54.9845,38.8616
184.8956,82.7450,0.0223
415.8690,20.3651,26.1528
327.0140,4.4869,42.5808
361.1346,16.1885,6.6890
152.5152,-179.9907,51.8963
366.2064,115.0562,52.8976
285.6647,90.0028,28.6220
214.2411,-0.0016,39.1821
189.9596,-0.0020,7.6151
414.3036,29.0937,14.8293
401.5978,17.3067,33.1554
274.8762,130.2944,55.7688
351.3663,121.3227,58.6281
368.8207,59.7777,19.6755
428.5173,22.1572,28.1474
234.2100,5.8858,-0.0012
421.5006,30.5382,45.3638
410.4394,32.3365,24.3448
213.0334,110.0079,2.4912
173.8855,175.9735,54.8141
342.2844,17.9266,18.3737
433.8580,32.2920,30.3382
108.2089,-0.0424,16.1659
320.2902,80.1621,18.0649
137.3851,138.4193,13.5496
191.3056,29.5067,0.0195
242.7230,89.9717,24.4922
303.7196,95.9572,81.1088
352.7229,108.0554,58.2448
414.6090,42.7698,46.3552
172.1956,-0.0059,1.0077
372.4587,33.1250,10.6541
326.4738,107.3031,50.0880
267.6929,82.7614,0.0029
282.3246,20.7504,0.7711
263.1558,179.7186,89.3923
196.8668,-0.1246,81.9471
414.7358,84.2364,43.3627
273.8680,13.7097,25.6041
384.5416,54.5650,26.1987
250.6929,14.4787,8.4140
203.7914,8.2401,0.0124
393.0038,23.4801,13.8734
174.7454,179.9904,57.4604
365.8569,19.7176,35.9067
446.5401,63.5064,41.3584
214.6577,-0.0427,79.3257
294.2182,146.4845,65.9522
58.6422,0.0242,26.9307
304.9681,1.2888,38.1101
98.1254,0.0222,18.7989
325.5285,43.7234,67.1964
353.0768,16.9012,12.9358
334.5102,73.9368,63.7678
412.1588,81.5659,42.5937
397.9073,24.3855,15.0527
424.6769,34.5973,33.9516
353.9112,92.7097,55.5564
254.1879,89.9910,7.1113
214.2541,98.1521,19.3567
294.4288,23.1089,0.0222
283.5113,90.0259,42.8616
421.2755,50.8240,41.2643
349.6350,46.9295,33.1206
198.4999,124.7798,27.9496
434.1694,26.1825,26.0877
430.8276,56.0638,33.7317
206.5854,125.5548,33.7089
387.1105,64.8292,31.0549
97.3584,0.0486,80.5831
463.8669,26.0964,32.8327
90.3842,45.9700,-0.0098
222.1352,117.1823,9.8281
132.9881,3.5115,-0.0175
246.9137,89.0298,-0.0118
399.9978,30.0292,2.3689
67.0910,165.5216,-0.0061
396.9574,57.2787,26.0475
386.7143,54.6678,26.5378
409.8090,74.7166,40.6182
104.9460,174.1153,16.6906
372.6300,5.6752,53.6271
349.8978,46.6840,33.5624
245.6395,122.3475,40.4726
189.7421,175.7727,58.0878
196.0111,-0.0913,83.1994
393.3181,56.4487,23.7781
155.9574,0.0004,17.0516
249.7189,6.0480,14.9231
304.5315,62.4920,80.1084
293.0223,22.6018,27.4730
271.4006,179.9666,68.5909
411.6783,73.8044,46.7857
423.0576,71.2758,41.5220
384.0170,59.1465,24.4890
416.5693,17.2474,35.8969
18.0670,46.1787,-0.0701
344.6915,30.8445,60.5298
213.5240,101.6682,16.9101
309.6655,108.3400,47.1219
422.4523,30.6531,21.8791
345.4040,90.0048,34.0460
295.0187,179.9789,71.7883
306.7215,-0.0124,53.8971
254.7356,-0.0047,38.5042
262.1930,89.9867,15.9570
307.9777,125.1429,76.9474
77.2376,171.3095,-0.0100
257.6729,-0.1639,78.9693
13.1125,173.5203,-0.0444
232.7379,117.6102,22.0262
294.0819,20.2499,11.0440
319.7428,32.2729,69.7802
290.7407,46.5289,0.3915
311.2712,145.0586,74.5176
319.6098,80.0319,69.8473
265.2930,49.9696,-0.0089
372.3643,89.9954,41.9017
417.4496,78.9504,45.9452
150.8165,69.7134,0.0157
145.8635,32.6476,-0.0111
240.6561,116.2941,21.9947
378.3980,33.3186,15.7729
321.8256,-0.0017,55.8798
308.1314,0.0457,69.8568
253.9785,17.5377,7.6683
104.4919,-0.1107,59.3793
166.1817,127.7324,10.3279
131.1372,116.7641,-0.0475
252.7519,-0.0279,19.9803
201.1721,-0.0226,77.8618
314.6174,19.7907,20.1312
479.4253,26.3140,35.4908
70.9260,179.9514,7.4083
348.5141,76.3219,27.6260
392.1917,35.3345,28.1717
285.9109,45.5134,3.5848
79.6694,179.9889,18.3399
134.8718,124.2789,-0.0127
255.2900,152.1762,63.7052
423.6600,56.9592,32.3762
320.7214,38.6907,3.7888
316.2784,22.0273,32.4812
142.3767,-0.0128,48.3515
405.8636,71.0019,47.6677
207.3409,-0.0199,6.6050
440.4209,19.5131,32.5081
409.5419,69.5027,47.1016
68.4300,126.2982,-0.0136
288.1676,9.9086,32.2799
84.8940,0.0449,9.8885
306.7333,19.3374,9.9856
249.6411,5.4755,14.9421
231.1221,-0.0042,41.2877
388.2922,16.1379,22.0163
419.1759,67.6923,39.3322
417.5480,29.9617,16.4877
291.3818,0.0384,77.7356
125.2879,-0.0249,39.9017
199.1112,0.0035,63.2192
387.3581,70.4580,34.7127
81.1014,-179.6445,85.9453
393.6065,19.3160,39.8332
403.3828,42.5883,42.8854
323.7258,85.7892,67.9091
32.5152,110.0743,0.0514
374.2355,54.1191,24.2280
312.3925,13.7262,73.8118
227.7222,179.8631,85.6361
357.6019,38.5416,26.1940
277.2457,118.9260,41.7379
426.3497,61.9350,37.1236
437.0069,31.8549,29.8687
314.7386,46.9923,72.4339
233.1284,105.3572,27.1614
299.2302,20.2989,15.3951
127.9695,-179.6981,83.3462
230.6761,118.9763,26.5131
451.1240,25.9071,41.6908
193.2071,179.9864,71.6417
51.3118,179.8640,10.4437
433.5686,56.4641,33.8957
245.4674,6.5342,10.2578
395.4472,37.4092,33.5992
360.1114,21.0659,39.4303
125.2161,119.2337,0.0227
116.4017,139.7997,-0.0109
274.1927,47.8656,-0.0027
392.4506,31.5808,13.2302
383.5989,46.0130,41.3546
192.3706,0.0169,19.5768
335.1180,55.7080,63.5435
348.2904,20.6119,35.3558
333.7461,71.0252,18.1089
289.3472,-179.9664,82.9709
182.6665,107.6893,0.0193
128.6219,144.8989,18.0822
309.7454,22.5545,32.7300
310.4930,0.9557,39.3675
246.1311,94.9836,35.3662
342.1902,17.0695,5.9115
131.1120,163.3288,37.1941
229.7211,0.0596,69.5643
360.4780,77.0460,31.3754
367.3159,90.0067,36.5249
308.5638,21.9563,0.0088
405.1252,26.0074,16.0349
304.5066,135.3179,80.1327
248.0305,146.1014,60.9518
135.7724,0.0029,18.3141
356.3928,94.0343,57.3145
233.5310,59.8893,0.0054
300.9451,41.8454,5.0682
191.0408,143.6985,49.5167
359.0697,87.9837,56.6763
385.0993,26.8814,51.1575
417.5258,68.7205,39.5625
243.4792,90.0120,8.2834
374.0033,18.4217,9.4983
321.6428,18.1699,4.6714
435.8788,26.0714,26.6385
155.5153,71.8241,0.0310
446.5001,55.7734,42.2043
387.1317,70.9248,34.9183
209.8371,118.6767,6.4263
175.0886,132.6173,32.4981
131.4267,132.6274,0.0137
151.7038,114.4374,-0.0092
320.8662,72.5115,69.2255
132.6815,140.2883,11.3336
387.6569,23.4859,50.6740
307.7782,19.9187,0.0032
429.5186,16.1982,33.4750
332.5435,112.8596,64.4404
335.7968,92.3949,53.4110
315.6993,-0.0464,66.1184
198.1631,1.8174,-0.0146
311.8316,90.0026,32.5635
274.3101,17.8523,23.1867
221.8838,121.6837,30.9765
368.3512,31.5054,54.5438
286.0755,119.1444,44.1640
269.5539,0.0195,46.0123
299.1915,41.9576,1.3599
303.6972,112.4950,81.0745
420.0619,74.1395,45.5676
342.0137,37.2720,61.2862
227.5540,-0.0109,47.9477
317.1542,89.9959,35.4568
221.4229,69.8950,-0.0182
327.4486,90.0000,46.0496
357.3391,37.0411,21.7274
398.8713,20.0419,43.0560
322.0103,44.9086,28.3577
354.4177,8.4626,57.8037
380.0474,19.9807,52.1256
453.5353,22.4206,33.4061
69.6602,179.9618,14.0401
350.6083,38.1766,22.6375
363.6347,33.3890,1.5548
295.7843,13.1646,33.5844
301.0913,74.5549,-0.0288
114.0556,179.9597,56.8192
372.1476,33.9571,15.7467
442.9900,29.0187,25.3435
374.5378,63.9508,53.2113
305.2923,-0.0181,62.4302
155.5670,0.0321,46.8104
276.6359,89.9821,21.7213
309.6556,10.8408,37.8997
407.3780,21.3284,47.4334
435.4128,22.9916,29.1619
344.8340,62.3685,10.8977
319.1559,100.0075,70.0723
397.0438,40.6770,39.3756
132.6714,148.3610,27.7357
272.1762,-0.0038,31.5941
179.9126,15.5787,0.0180
346.5119,121.1359,59.9782
385.9574,19.9344,40.5426
414.6726,27.4316,18.0086
418.5240,48.5320,45.7794
445.0189,56.5463,42.3845
133.9734,-179.9467,56.6054
222.3575,89.9961,4.0771
444.0834,35.4362,42.4917
385.4869,20.1480,14.7501
281.1715,23.9323,0.0094
251.7261,39.6114,-0.0061
345.2607,67.9003,20.3228
335.2088,119.4123,52.6235
357.9166,36.8225,56.9727
84.5117,16.0138,0.0126
205.4336,0.0019,19.2697
419.0780,32.1878,26.3286
38.7624,53.7089,-0.0349
197.4752,128.5440,35.6552
292.0122,70.0051,0.0139
354.8942,99.4224,57.7000
177.2359,105.2437,-0.0028
312.1297,42.6328,73.9639
329.5465,88.1063,24.3625
346.0729,13.4902,44.5077
392.1106,65.9652,33.0971
370.4415,6.7652,49.2671
399.9482,87.8999,41.3595
254.2197,16.1015,10.8009
424.4836,24.1697,25.3561
398.8161,32.5013,21.0316
305.5287,81.5089,6.9819
296.3239,90.0091,18.3401
335.3685,22.1573,63.4555
148.9139,35.2456,-0.0200
109.9109,0.1939,82.1668
340.3369,51.2034,20.2894
342.8385,24.6296,61.0731
107.6119,31.6211,-0.0058
361.0948,17.1932,20.5002
281.0686,89.9979,16.0931
372.2801,16.4347,18.3480
213.1827,109.3931,6.0994
400.6254,35.7120,48.4577
367.0088,78.0801,54.8261
19.5125,179.9714,30.3582
259.2162,56.5341,-0.0000
220.6877,-0.0125,62.9507
443.8792,20.7127,32.5296
163.4631,0.0182,69.0499
442.2531,64.7883,41.4321
304.6154,46.0363,19.0249
348.3368,43.0553,59.4665
243.7192,94.9624,34.5288
193.0375,-0.0397,58.5866
366.3151,1.5517,49.0350
358.2937,112.4503,52.8272
256.4266,23.7290,-0.0005
301.0880,42.7273,11.6582
394.7034,26.5035,7.6395
418.1278,22.0517,25.4509
266.6990,13.8736,22.0349
364.9362,110.4682,54.1876
352.6319,53.2855,18.4270
437.6170,16.3760,33.5282
323.6311,65.1124,-0.0093
449.0994,16.1803,36.9672
366.7765,115.0035,53.0060
395.6801,25.4868,11.5689
445.5984,17.6649,42.3266
354.0398,18.5062,44.3642
244.1826,6.6517,8.4036
309.4252,81.5863,11.4968
360.8737,8.9099,56.2496
312.1788,77.5545,73.9562
49.7343,179.8650,56.5914
209.3410,80.5614,-0.0137
149.6906,141.5152,31.4191
376.0312,12.4583,49.1776
243.3414,90.4444,34.7258
365.2784,90.0045,39.6945
59.8670,6.2250,-0.0534
56.2268,179.9778,65.5765
273.6547,10.4380,26.9252
103.0408,167.7835,6.9130
402.6302,61.9230,32.3775
219.4582,106.3324,18.2439
249.1385,117.1870,28.5801
235.8021,0.0996,85.0851
327.3316,98.5815,66.4221
430.7504,51.0540,42.3788
55.8534,173.9470,-0.0367
175.1242,112.3898,-0.0102
273.7277,89.9943,31.6955
236.7658,109.2026,26.5909
314.0428,126.4281,57.5899
239.4764,106.9573,29.1776
236.6103,121.4802,35.9906
311.9501,177.8360,74.1026
276.4496,22.0664,15.7431
342.3629,52.7401,15.2423
322.0647,128.8992,68.6664
116.7290,135.4183,-0.0091
214.2789,101.7055,17.6199
127.3575,142.5402,8.5545
419.1649,22.8029,45.6928
396.6744,27.3755,6.5313
212.7162,101.0896,16.7089
138.1145,77.3338,-0.0274
323.9515,90.0024,38.7086
143.6322,131.9233,-0.0221
352.5788,90.0031,42.0529
307.0125,78.4481,4.1167
356.5046,76.4870,30.0680
129.8545,179.8584,86.0790
385.7050,31.2525,1.3438
415.7649,18.6631,41.2577
210.8499,107.4848,5.7912
330.8600,133.8299,64.1365
416.9755,20.7530,26.1431
410.6770,55.1726,31.5040
231.2721,40.1087,-0.0026
244.3829,9.5937,5.1261
239.6193,119.2205,31.2761
107.5689,-0.1228,65.4315
283.8029,20.0165,25.8718
185.1068,-0.0097,15.7141
412.9128,68.1530,46.6065
356.8419,110.1564,53.3407
284.7531,21.5749,17.0043
340.8963,38.4580,19.4075
110.7722,158.6257,14.0203
322.7446,69.6607,7.6434
385.5580,34.2645,22.9168
325.9900,83.0153,66.9734
410.7341,16.6978,32.0415
321.4407,70.8177,8.7606
257.5804,20.3689,6.5138
176.3064,125.8079,14.0325
189.3183,106.3786,-0.0033
50.3777,179.9836,33.7958
193.2247,-0.0084,67.1579
35.7168,179.9750,21.6861
231.7856,87.6860,-0.0071
322.5770,76.0526,16.6305
314.3710,153.9687,72.6208
175.7441,101.0478,0.0001
417.8243,79.6361,45.8886
433.3732,37.8888,41.2753
331.7405,126.6924,59.7045
410.0768,21.8452,23.1376
29.1163,179.8616,57.5562
149.5083,92.7264,0.0258
360.3209,66.0961,24.3711
225.9982,134.6168,50.9318
303.2297,90.0054,32.7368
332.8342,90.0200,29.6019
366.5676,89.9982,36.2929
298.8912,81.7161,-0.0075
429.2169,63.9790,38.9414
371.6859,33.4400,12.5276
178.6790,57.1210,0.0167
276.6703,18.5169,23.8121
255.3652,17.9420,8.9336
311.0417,90.0103,46.1891
380.6818,33.8203,19.2806
170.5256,-179.9869,65.0823
326.3088,52.2760,0.0017
185.9710,23.5395,0.0214
350.1909,84.2067,58.9424
310.2829,-0.0249,73.7031
311.2511,18.7438,1.5132
310.3918,20.1911,20.9493
216.4308,40.8341,0.0032
410.5947,40.3014,46.9388
255.9359,66.8603,-0.0144
408.1098,28.4074,12.8249
262.8684,-179.6542,89.1653
303.3620,30.3486,81.4911
351.4307,17.4110,58.6155
355.0908,58.4083,7.2903
262.6564,55.1304,0.0080
267.7322,108.9699,37.8361
356.3267,87.4231,57.3676
413.8958,31.4356,46.4504
234.7687,111.2189,24.0093
302.1397,83.9100,3.0017
261.5794,89.9937,3.9393
376.3547,18.7019,52.8521
401.7515,65.4871,48.3122
412.2282,34.9667,32.1876
346.1306,16.9577,8.0436
210.5657,89.9988,18.2026
200.5059,120.3695,9.5413
299.0050,42.1732,5.0326
236.6047,-0.0095,82.9762
400.3830,62.7156,48.5308
344.5008,37.8060,18.7309
435.3850,71.4333,43.3866
322.6213,127.5511,59.4480
468.5903,23.3371,39.8017
361.7398,57.7312,11.1230
251.3722,89.9876,28.7485
265.0088,179.9942,70.6277
325.0483,136.7764,65.0189
310.4164,8.3297,75.0851
326.5136,52.2067,0.8193
348.0438,104.8525,53.5198
337.2755,59.3946,62.8013
351.3518,65.1624,19.7732
401.6721,55.4794,28.4949
221.2053,129.3971,44.6141
290.7826,46.5032,2.4040
402.7885,31.0350,15.5781
446.7065,28.1481,27.2938
185.5962,179.9876,80.7688
284.1215,17.2463,27.8228
224.5102,179.9327,84.6451
253.9819,119.8762,37.8500
141.3886,155.0539,38.7450
434.1812,70.0137,43.7040
312.0698,23.2172,74.0063
402.2276,33.2290,24.8608
397.6898,35.4255,48.9830
238.4346,40.7228,0.0060
340.0078,68.2375,18.1971
252.3505,87.4496,-0.0088
120.2243,0.0244,25.8149
283.0459,0.0114,54.7465
88.3677,20.0575,0.0174
466.7025,22.6077,35.6797
375.6816,58.8039,53.0145
148.4504,163.9351,45.5323
209.8735,179.8924,84.8738
430.7517,16.5907,32.0079
349.8665,26.4706,0.0103
396.9287,18.6771,21.4374
456.9808,55.8815,38.7190
124.7885,145.5312,13.7635
213.3643,84.0212,-0.0212
319.2857,85.8714,19.5880
349.3503,51.4436,23.2731
288.8316,75.1948,-0.0033
320.6035,111.4593,69.3303
413.0849,23.3150,22.7104
66.0937,28.3420,0.0158
137.1917,-179.9638,67.8827
271.2491,-0.0196,41.1020
442.3459,20.9673,42.7098
324.4857,79.6285,19.9484
474.7639,19.6059,38.5176
198.5293,-179.9444,59.8097
170.6435,-0.0013,16.7519
337.1696,43.0432,29.6329
333.9666,17.8267,11.8020
344.7118,99.2154,60.4886
174.9531,124.9365,4.0434
313.0149,41.1389,13.8171
185.0345,25.9467,0.0078
208.3915,-0.0115,28.0480
122.9707,179.9778,42.9540
256.3836,-0.0433,50.0296
314.3914,178.6850,72.5704
367.0567,48.0569,54.8440
157.4801,-0.0411,36.8587
334.9303,14.4804,63.5889
390.9862,24.4330,10.5494
47.6359,140.7837,-0.0413
350.6968,16.8909,11.0611
260.9179,5.5367,22.4708
134.5431,76.9168,0.0091
120.0683,179.8293,33.6264
311.4832,117.8467,46.5843
417.8434,66.1454,45.8854
322.6927,139.7428,68.4130
396.1578,81.0976,49.2407
398.4748,15.9936,24.2448
406.0459,82.3959,47.6330
326.0572,80.7752,21.2007
137.8796,-0.0087,27.2140
153.1204,138.4292,29.2708
418.7556,17.9656,39.2522
347.5347,64.2811,16.6663
55.2817,119.1882,0.0418
225.7012,-0.0181,47.9378
394.3920,18.1164,35.3408
412.2410,31.5792,22.0956
341.0697,36.6502,10.5016
334.9841,10.3818,43.2373
305.1744,90.0097,27.5338
214.6700,-0.0596,75.3421
231.5457,90.0078,21.5324
351.8609,77.1226,29.0036
359.3332,64.9471,22.8666
232.8591,90.0089,1.1595
327.3053,62.3124,-0.0084
212.4124,179.4369,88.7712
365.8534,3.4247,55.0924
333.9256,89.9881,32.4619
102.3413,-179.9851,31.0961
372.0639,40.1885,33.6182
103.5470,-179.9911,31.9248
413.5607,46.7623,45.0844
309.1374,122.6774,75.9754
319.5560,78.9427,17.0055
260.2947,178.1909,67.3919
82.7957,143.2647,-0.0127
366.4501,62.0917,22.1095
219.1114,1.4004,0.0001
349.9338,89.4652,59.0289
324.1601,65.6925,0.0036
332.7559,130.7217,62.5680
311.0412,43.6450,21.3581
102.1985,0.0051,74.4575
326.8375,115.3292,47.3938
310.2410,87.5714,14.6216
266.9302,21.9907,0.1713
371.5049,84.6220,53.8516
143.6353,177.2539,45.8715
280.7821,79.9563,0.0069
448.4897,32.0970,41.9737
363.7939,6.5369,55.5421
371.5935,59.1245,19.8597
376.2350,60.3000,23.3857
365.7911,40.3678,32.4413
255.8054,89.9936,16.0185
412.1932,35.5352,46.6943
151.3357,179.9163,74.1243
398.8499,80.4111,40.2900
219.7747,-0.1046,81.8510
268.3105,17.9077,19.9664
356.8669,97.5775,57.2288
407.0108,68.7721,37.7456
366.4259,68.0754,54.9517
279.5157,-0.0022,54.7797
378.7614,84.9179,52.3721
292.4304,44.3924,12.2986
183.8345,0.0053,59.4003
145.0160,0.0125,18.1458
430.5199,65.2768,44.1767
314.0936,78.5998,13.0155
266.0026,37.2594,0.0138
444.0203,56.6486,42.5160
396.6157,41.6544,49.1560
126.1003,179.9677,73.0045
288.0596,151.2053,66.6566
312.2956,102.2562,73.8622
201.7549,77.2889,0.0028
314.6325,127.3397,58.3839
393.4486,39.4888,36.9328
253.6484,52.8790,0.0027
345.0726,26.3336,60.4041
233.2347,108.9849,24.9937
52.0104,171.4046,-0.0146
283.5167,21.9611,24.0873
96.4582,-0.0423,38.0953
324.9350,0.0010,45.2341
95.0339,81.8692,0.0716
219.6739,0.0096,58.1656
320.6936,19.0226,16.9383
204.0232,101.2537,0.4141
43.9293,72.0224,-0.0358
333.8108,9.2728,43.2352
250.7076,15.0906,7.5071
100.3562,177.7761,89.1724
113.9634,18.1336,0.0003
364.9241,35.6962,20.0999
98.8252,120.1327,0.0175
242.4963,179.8096,88.2073
285.5881,93.0723,45.4616
355.8185,19.4007,57.4645
410.6942,32.7931,25.9791
357.4828,104.3011,57.0463
224.5473,115.8159,8.4640
311.3936,166.0380,74.4348
401.2400,33.8936,48.4013
273.6768,179.9876,69.3638
215.0467,0.0336,36.1762
304.0033,74.2427,-0.0204
288.2397,10.9692,32.0077
157.5774,157.2428,46.4488
244.7676,118.0299,29.6553
138.8781,175.2647,43.7296
404.0262,34.4717,29.0000
182.4731,123.2342,1.2721
369.7038,61.5223,54.2354
306.4436,62.2598,78.2980
345.7909,53.8667,11.3991
393.0904,22.8193,14.9774
310.3219,21.4827,33.8006
217.5401,63.6103,0.0014
256.5193,-179.6108,87.2603
225.6830,-0.1426,78.6253
432.5378,66.2650,40.7447
435.1032,38.5493,42.4880
327.8591,86.2224,66.2252
305.4349,123.3575,53.4968
315.9463,175.8687,71.6823
240.6763,3.9840,1.8233
107.8276,179.9150,72.2690
202.0722,18.5253,-0.0094
330.0114,37.3090,0.5452
246.0057,90.0003,29.6254
328.1153,90.0100,45.8600
247.0113,89.9981,10.1211
308.4697,19.5078,0.0106
333.6999,68.1384,14.3212
266.1662,89.1235,-0.0028
191.5251,179.9604,81.2552
305.2953,101.6341,79.3937
317.8287,12.8724,39.2085
158.9931,10.3082,-0.0070
482.8773,23.3861,37.8302
245.6630,3.5861,11.7623
312.0072,74.6339,4.1461
420.9251,59.8124,34.4655
299.6369,20.8774,30.9681
289.4487,112.0581,41.7962
275.7495,-179.9850,72.2592
255.0104,0.0242,46.0682
356.3667,17.4152,20.3302
386.2714,77.3797,37.2669
180.0462,102.9469,-0.0275
301.3676,8.0409,84.6654
395.0735,35.0553,28.1803
392.6640,18.8463,37.9818
354.2593,18.0656,24.4455
210.6648,-0.0095,69.3684
316.9855,0.0325,67.7824
247.0521,175.2793,66.0414
433.0872,37.4365,40.5519
267.0944,59.2038,0.0115
288.3231,118.1657,42.7556
182.9470,-0.0009,33.8122
396.4750,40.3980,38.8790
420.2249,30.2864,19.2882
284.7889,20.2630,26.0682
416.6614,16.8386,33.9834
272.5244,0.0183,66.8422
146.7272,0.0274,77.6648
306.0801,160.3986,78.5299
297.6794,60.3221,0.0026
304.9395,20.6202,21.4338
400.5512,24.4725,16.2648
320.0634,101.5806,69.6006
393.6478,64.5631,32.4454
382.4142,17.8866,31.6595
382.1494,62.2935,27.5556
147.3255,113.2414,-0.0100
235.9912,89.9948,23.1910
300.4021,71.3407,86.8355
240.1017,-0.0156,22.5085
242.7941,135.4433,54.7217
266.0735,84.1082,-0.0259
257.3006,0.0008,82.5496
422.3724,22.1258,26.5446
404.0086,28.7751,8.6580
322.4409,130.6059,68.4940
335.3452,7.5280,63.4832
396.0393,25.4221,11.8472
168.8554,175.2646,53.5457
334.4944,27.8022,0.0068
118.3769,148.4259,7.7615
340.4949,96.6507,61.7749
302.5066,0.0163,66.0091
71.9031,173.1810,0.0038
175.0752,89.4493,0.0010
177.1641,80.8358,0.0108
255.7091,121.7543,41.9779
430.8409,26.5697,24.7250
370.1713,13.0390,54.1585
288.9634,120.5938,47.1629
152.5414,125.9856,-0.0274
243.9103,-0.0489,75.7703
164.8276,36.5026,-0.0104
354.2827,102.8982,57.8943
321.0043,19.1680,18.4200
379.4689,17.0466,25.9831
234.2373,39.7915,-0.0078
338.5006,52.0469,16.1515
208.1649,81.5380,-0.0342
392.8509,35.5070,28.7688
235.7622,81.3493,-0.0000
359.9658,0.0052,51.7333
410.2711,21.1578,46.9773
121.5531,136.9134,-0.0142
319.2370,75.6866,14.1602
341.9749,66.5191,16.9531
333.4176,104.2712,64.1440
370.8544,70.4227,30.8293
363.3142,16.7853,17.4651
146.6546,-0.0309,67.5040
343.2375,54.1822,5.3808
297.8390,-179.9185,83.0311
400.9872,59.7630,30.0148
388.0851,24.9031,6.1364
306.9472,63.0302,0.0141
44.9683,128.5035,-0.0812
287.5026,90.0085,15.8549
310.0088,48.8846,11.0930
429.3146,57.8460,44.3416
300.1461,42.2965,7.9657
99.8998,159.9273,-0.0165
292.2822,175.2170,69.9127
225.4753,62.9206,0.0041
385.8498,15.5511,51.0360
352.0085,16.3738,44.7167
337.3978,90.0018,37.1329
322.5560,38.6420,6.6628
280.6429,-0.0154,75.1488
411.0533,59.8011,32.3711
394.4074,39.8009,37.6228
344.5813,113.9384,50.5953
358.2639,110.8711,53.3055
307.4388,33.2782,0.0130
353.4141,3.2261,47.1574
307.0844,87.3352,12.0351
352.8120,42.6070,33.1008
348.0378,80.2231,28.9852
