distance,azimuth,elevation
247.8292,14.3839,-0.0164
247.9418,14.6173,0.0107
248.3424,14.8553,-0.0034
248.5759,15.0616,-0.0066
248.9196,15.3002,0.0032
249.0277,15.5211,0.0037
249.3071,15.7345,-0.0077
249.6300,15.9943,0.0115
249.9247,16.2048,-0.0086
250.2236,16.4121,0.0016
250.5405,16.6567,0.0011
250.8083,16.8498,-0.0051
251.0185,17.0886,-0.0011
251.3788,17.2971,-0.0065
251.7289,17.5341,0.0249
251.9151,17.7433,-0.0038
252.2889,17.9362,0.0232
252.6321,18.1674,0.0139
252.9522,18.3982,-0.0143
253.2314,18.6117,-0.0175
253.5317,18.8255,-0.0009
253.8990,19.0284,0.0165
254.1645,19.2507,-0.0059
254.5645,19.4740,0.0223
254.8708,19.6829,-0.0149
255.2117,19.8846,-0.0009
255.4955,20.1090,0.0043
256.0042,20.3240,0.0068
256.2076,20.5324,0.0062
256.6606,20.7412,-0.0020
256.9606,20.9512,-0.0055
257.3870,21.1704,-0.0088
257.7674,21.3642,0.0093
258.0892,21.6071,0.0068
258.4292,21.7968,0.0002
258.8529,22.0062,0.0072
259.2803,22.2065,0.0060
259.6742,22.4236,0.0011
260.0019,22.6040,0.0023
397.0141,22.6369,49.0888
396.6786,22.3866,49.1272
396.5158,22.2044,49.1577
396.2544,21.9908,49.1989
395.9584,21.7785,49.2403
395.7878,21.5862,49.3046
395.5227,21.3737,49.3231
395.3289,21.1666,49.3895
395.0595,20.9582,49.4129
394.8471,20.7428,49.4449
394.5062,20.5305,49.4836
394.3086,20.3215,49.5294
394.1229,20.1042,49.5816
393.7935,19.8865,49.6018
393.6860,19.6796,49.6510
393.3945,19.4658,49.6808
393.2944,19.2451,49.7155
392.9793,19.0394,49.7644
392.8078,18.8296,49.7866
392.6558,18.6049,49.8320
392.3657,18.4094,49.8739
392.2196,18.1789,49.8923
392.0708,17.9505,49.9413
391.7266,17.7572,49.9728
391.5966,17.4981,50.0125
391.3358,17.3116,50.0457
391.2439,17.0734,50.0777
391.0401,16.8676,50.1024
390.8733,16.6433,50.1461
390.5502,16.4180,50.1728
390.4384,16.2079,50.2128
390.2913,15.9696,50.2337
390.1277,15.7288,50.2625
389.9248,15.5066,50.2876
389.7515,15.2856,50.3282
389.5413,15.0900,50.3633
389.3864,14.8300,50.3736
389.3045,14.6248,50.4117
389.0200,14.4101,50.4544
388.9664,14.1832,50.4796
388.7666,13.9337,50.5024
388.7224,13.7213,50.5284
388.4879,13.4874,50.5497
388.3510,13.2613,50.5780
388.2114,13.0522,50.6042
388.0967,12.8157,50.6392
387.8539,12.5654,50.6624
387.8483,12.3490,50.6792
387.5527,12.1045,50.7084
387.4541,11.8984,50.7328
387.3587,11.6504,50.7580
387.2065,11.4180,50.7875
387.1498,11.1899,50.7884
386.9418,10.9375,50.8164
386.9193,10.7170,50.8477
386.6756,10.5114,50.8540
386.6822,10.2526,50.9000
386.5389,10.0131,50.9155
386.3980,9.7748,50.9320
386.2798,9.5421,50.9470
386.1465,9.3281,50.9424
386.0351,9.0890,50.9961
385.9858,8.8543,51.0053
385.9436,8.6042,51.0257
385.8339,8.3860,51.0514
385.7439,8.1382,51.0622
385.6519,7.9115,51.0627
385.5346,7.6668,51.0766
385.4889,7.4425,51.1042
385.3984,7.1907,51.1124
385.2888,6.9736,51.1206
385.3008,6.7296,51.1455
385.1124,6.4808,51.1585
385.0906,6.2445,51.1741
385.1338,6.0095,51.1812
385.0190,5.7810,51.1980
384.8948,5.5515,51.2207
384.8025,5.2618,51.2283
384.7902,5.0262,51.2224
384.7320,4.8173,51.2446
384.6899,4.5532,51.2495
384.5957,4.3126,51.2584
384.5455,4.1033,51.2674
384.5246,3.8323,51.2720
384.5432,3.6038,51.2855
384.3882,3.3582,51.3048
384.4395,3.1169,51.3014
384.4517,2.8776,51.2981
384.3988,2.6278,51.3061
384.3243,2.4040,51.3211
384.2841,2.1782,51.3228
384.2424,1.9217,51.3395
384.2837,1.6966,51.3212
384.2344,1.4678,51.3431
384.2059,1.2025,51.3403
384.1392,0.9582,51.3400
384.2833,0.7083,51.3383
384.1748,0.4859,51.3539
384.1402,0.2268,51.3327
384.1970,-0.0043,51.3356
384.1197,0.0094,51.3371
384.1498,0.2583,51.3527
384.2186,0.4838,51.3389
384.2662,0.7307,51.3397
384.3221,0.9612,51.3347
384.1601,1.2110,51.3371
384.3052,1.4642,51.3127
384.2290,1.6999,51.3198
384.2572,1.9304,51.3191
384.2765,2.1745,51.3223
384.2769,2.4097,51.3104
384.2899,2.6560,51.3127
384.4103,2.8873,51.3043
384.3605,3.1262,51.2918
384.6176,3.3837,51.2888
384.5288,3.6276,51.2895
384.5293,3.8444,51.2835
384.5501,4.0877,51.2693
384.5541,4.3113,51.2625
384.6243,4.5548,51.2592
384.7273,4.8117,51.2494
384.8200,5.0552,51.2309
384.7266,5.2993,51.2147
385.0021,5.5189,51.2063
384.9350,5.7781,51.2114
384.9670,6.0177,51.1876
385.1705,6.2399,51.1793
385.1461,6.4785,51.1831
385.2483,6.7121,51.1410
385.3255,6.9805,51.1282
385.3867,7.2119,51.1247
385.4672,7.4362,51.1035
385.5618,7.6570,51.0849
385.6346,7.9174,51.0742
385.7838,8.1382,51.0520
385.8265,8.3708,51.0433
385.8976,8.6341,51.0314
386.0249,8.8591,51.0000
386.0453,9.0703,50.9889
386.2338,9.3353,50.9683
386.2041,9.5485,50.9464
386.4036,9.8108,50.9285
386.6188,10.0327,50.9175
386.5850,10.2723,50.8838
386.7527,10.4992,50.8732
386.8619,10.7271,50.8478
386.9350,10.9651,50.8231
387.0255,11.1771,50.8087
387.1782,11.4253,50.7611
387.4469,11.6647,50.7636
387.4840,11.8881,50.7225
387.6190,12.1233,50.7138
387.8259,12.3477,50.6848
387.8738,12.5726,50.6682
388.0404,12.7995,50.6315
388.1771,13.0490,50.6007
388.3828,13.2470,50.5746
388.4418,13.4802,50.5536
388.7621,13.7245,50.5213
388.7769,13.9476,50.4980
388.9387,14.1536,50.4714
389.1291,14.3813,50.4370
389.1610,14.6316,50.4112
389.4032,14.8608,50.3832
389.5519,15.0982,50.3685
389.7393,15.3128,50.3201
389.9993,15.5184,50.2881
390.1123,15.7542,50.2543
390.2836,15.9729,50.2367
390.4107,16.1922,50.1825
390.6135,16.4165,50.1638
390.7992,16.6322,50.1446
391.0364,16.8451,50.1070
391.2444,17.0590,50.0632
391.4394,17.3003,50.0440
391.5629,17.5115,50.0074
391.8031,17.7300,49.9720
391.9154,17.9572,49.9300
392.1801,18.1860,49.8992
392.3605,18.4011,49.8733
392.5676,18.6164,49.8307
392.7694,18.8169,49.8045
392.9730,19.0345,49.7550
393.1946,19.2455,49.7177
393.4238,19.4869,49.6739
393.5587,19.7078,49.6623
394.0281,19.8784,49.6180
394.1554,20.1319,49.5692
394.3416,20.3242,49.5336
394.5682,20.5437,49.5088
394.7587,20.7536,49.4494
395.1336,20.9618,49.4206
395.2515,21.1465,49.3789
395.4844,21.3593,49.3338
395.7768,21.5781,49.3034
396.0195,21.8035,49.2494
396.2714,21.9887,49.2051
396.5940,22.2088,49.1646
396.6795,22.4332,49.1193
397.0102,22.6426,49.0696
239.9443,0.0257,-0.0206
239.9483,0.2349,-0.0108
240.0415,0.4957,0.0152
240.0903,0.7334,0.0148
240.0257,0.9680,0.0087
240.1383,1.2091,-0.0074
240.1700,1.4363,0.0143
240.1095,1.6939,0.0000
240.1345,1.9389,0.0007
240.1394,2.1502,-0.0015
240.1509,2.4153,-0.0061
240.2446,2.6747,0.0065
240.3256,2.8931,-0.0277
240.3272,3.1332,0.0027
240.4264,3.3830,-0.0021
240.5002,3.6244,-0.0164
240.4832,3.8580,0.0298
240.6298,4.0906,0.0130
240.6900,4.3368,0.0071
240.7559,4.5867,0.0058
240.8514,4.8218,0.0006
240.9646,5.0485,-0.0120
240.9643,5.2822,-0.0043
241.1599,5.5274,-0.0060
241.3024,5.7638,0.0030
241.3147,6.0055,0.0041
241.3944,6.2404,-0.0057
241.5173,6.4803,0.0073
241.6770,6.7103,-0.0034
241.7750,6.9386,0.0229
241.8787,7.2044,0.0109
242.0230,7.4215,0.0022
242.1693,7.6749,0.0002
242.3275,7.9049,-0.0158
242.3470,8.1425,-0.0073
242.6374,8.3804,0.0134
242.7742,8.6274,-0.0189
242.8532,8.8547,-0.0035
243.0921,9.0878,0.0070
243.2130,9.3246,0.0106
243.4127,9.5615,0.0227
243.6049,9.8006,0.0148
243.7832,10.0312,0.0173
243.9692,10.2706,0.0049
244.0351,10.4940,0.0026
244.2895,10.7069,0.0116
244.4317,10.9695,0.0021
244.7180,11.2152,-0.0087
244.8426,11.4257,-0.0121
245.1636,11.6510,-0.0017
245.1995,11.8776,0.0058
245.5774,12.1273,0.0132
245.7524,12.3383,-0.0105
245.9222,12.5800,0.0172
246.0962,12.8036,0.0038
246.4618,13.0248,-0.0261
246.5582,13.2584,0.0015
246.8516,13.4875,-0.0060
247.0430,13.7152,-0.0075
247.2758,13.9387,0.0070
247.5224,14.1723,-0.0005
247.7346,14.4050,-0.0156
247.9980,14.6275,-0.0040
248.3210,14.8410,-0.0085
248.5010,15.0715,-0.0133
248.7963,15.2956,-0.0200
249.1328,15.5170,0.0039
249.3581,15.7503,-0.0160
249.6347,15.9662,-0.0175
249.9524,16.1891,-0.0093
250.3086,16.4031,0.0016
250.4481,16.6129,-0.0087
250.7747,16.8640,-0.0129
251.0218,17.0884,0.0077
251.3397,17.3186,-0.0053
251.6544,17.5173,0.0045
252.0201,17.7409,0.0218
252.2864,17.9474,-0.0120
252.5937,18.1769,-0.0103
252.9305,18.3964,0.0052
253.2643,18.6299,-0.0086
253.5932,18.8243,-0.0064
253.9103,19.0624,0.0149
254.2716,19.2523,-0.0050
254.5203,19.4833,0.0042
254.9769,19.6899,0.0082
255.2305,19.9046,-0.0103
255.6679,20.1295,-0.0085
255.8980,20.3231,-0.0092
256.2693,20.5403,0.0048
256.6646,20.7605,0.0054
256.9752,20.9619,0.0023
257.3709,21.1554,-0.0091
257.7894,21.3770,0.0123
258.0929,21.5863,0.0006
258.3912,21.7945,0.0100
258.8562,21.9966,-0.0009
259.2276,22.2069,-0.0008
259.5271,22.4123,0.0086
260.0692,22.6432,0.0113
260.0009,22.6239,-0.0119
260.0021,22.6316,0.2175
260.0148,22.6221,0.4532
260.0177,22.6261,0.6670
260.0193,22.6023,0.8628
260.0653,22.6156,1.1227
260.0988,22.6269,1.3502
260.0700,22.6068,1.5663
260.1234,22.6024,1.7872
260.1808,22.6204,2.0107
260.1668,22.6308,2.1920
260.2078,22.6153,2.4380
260.3271,22.6426,2.6514
260.3613,22.6293,2.8649
260.4033,22.6342,3.0840
260.3979,22.6259,3.3174
260.4382,22.6234,3.5496
260.6176,22.6262,3.7359
260.7212,22.6322,3.9808
260.7231,22.6233,4.2047
260.7300,22.6240,4.4205
260.8079,22.6387,4.6382
260.9509,22.6258,4.8416
260.9980,22.6241,5.0747
261.1852,22.6070,5.2942
261.1979,22.6322,5.5028
261.3039,22.6327,5.7327
261.3752,22.6362,5.9462
261.5185,22.6167,6.1741
261.6547,22.6150,6.3934
261.7031,22.6370,6.5884
261.8024,22.6215,6.8314
261.9202,22.6153,7.0532
262.1313,22.6168,7.2483
262.1508,22.6287,7.4712
262.4653,22.6210,7.7036
262.6116,22.6301,7.9117
262.5953,22.6130,8.1309
262.7841,22.6404,8.3470
262.9643,22.6301,8.5453
263.0971,22.6310,8.7877
263.1606,22.6255,8.9708
263.4254,22.6373,9.1951
263.5747,22.6442,9.4325
263.7092,22.6171,9.6485
263.8288,22.5960,9.8589
263.9892,22.6279,10.0637
264.2138,22.6183,10.2835
264.4305,22.6389,10.4824
264.5705,22.6231,10.7166
264.7981,22.6058,10.9362
264.9507,22.6112,11.1243
265.1048,22.6232,11.3452
265.3513,22.6094,11.5424
265.5449,22.5957,11.7642
265.7485,22.6234,11.9947
266.0477,22.6184,12.1943
266.1435,22.6162,12.4190
266.4740,22.6288,12.6176
266.7071,22.6315,12.8253
266.8912,22.6403,13.0347
267.1203,22.6153,13.2467
267.4487,22.6260,13.4589
267.6395,22.6226,13.6629
267.8054,22.6357,13.8460
268.0508,22.6092,14.0667
268.3016,22.6367,14.2990
268.5996,22.6255,14.4992
268.8759,22.6096,14.7137
268.9827,22.6141,14.8980
269.2707,22.6147,15.1283
269.5659,22.6244,15.3162
269.7822,22.6094,15.5279
270.2244,22.6260,15.7383
270.3653,22.6185,15.9561
270.7055,22.6030,16.1529
270.9002,22.6093,16.3600
271.2507,22.6168,16.5456
271.4579,22.6169,16.7650
271.7834,22.6180,16.9281
272.1310,22.6283,17.1616
272.4391,22.6212,17.3881
272.7876,22.6309,17.5765
273.0077,22.6137,17.7490
273.3791,22.6206,17.9389
273.6792,22.6230,18.1533
273.9138,22.6091,18.3831
274.3204,22.6035,18.5533
274.5614,22.6392,18.7814
274.9108,22.5996,18.9641
275.3160,22.6070,19.1263
275.5832,22.6236,19.3412
275.8881,22.6219,19.5396
276.2312,22.6202,19.7425
276.5406,22.6328,19.9375
276.9720,22.6065,20.1351
277.2813,22.6235,20.3140
277.6706,22.6256,20.5068
278.0299,22.6309,20.7282
278.3613,22.6142,20.8985
278.6790,22.6248,21.1158
279.0083,22.6173,21.2928
279.3143,22.6165,21.4834
279.8448,22.6346,21.6789
280.1828,22.6389,21.8691
280.5662,22.6252,22.0519
280.9886,22.6211,22.2432
281.2319,22.6171,22.4280
281.6679,22.6002,22.6312
282.0205,22.6097,22.8201
282.4704,22.6210,23.0101
282.8242,22.6003,23.1962
283.2396,22.6005,23.3756
283.6682,22.6190,23.5513
283.9775,22.6134,23.7544
284.4191,22.6154,23.9449
284.8734,22.6056,24.1013
285.2668,22.5940,24.2993
285.7501,22.6248,24.4848
286.1064,22.6161,24.6860
286.5229,22.6479,24.8309
286.9748,22.6252,25.0217
287.3962,22.6302,25.2139
287.7737,22.6107,25.3956
288.2838,22.6305,25.5802
288.5655,22.6191,25.7528
289.1205,22.6114,25.9355
289.5817,22.6448,26.1092
289.9967,22.6339,26.2921
290.3847,22.6291,26.4545
290.9611,22.6276,26.6352
291.3275,22.6230,26.8086
291.8146,22.6045,26.9976
292.2262,22.5972,27.1804
292.6799,22.6184,27.3380
293.2019,22.5983,27.5228
293.6260,22.6198,27.6931
294.1051,22.6416,27.8635
294.5991,22.6281,28.0307
295.0841,22.6223,28.2163
295.5653,22.6235,28.3913
295.9357,22.6209,28.5461
296.4683,22.6157,28.7261
296.9320,22.6345,28.8946
297.5441,22.6302,29.0603
297.9491,22.6087,29.2325
298.4085,22.6067,29.3967
298.9774,22.6166,29.5677
299.3838,22.6146,29.7261
299.9100,22.6044,29.8973
300.4797,22.6161,30.0467
300.8863,22.5996,30.2393
301.3621,22.6158,30.4088
301.9010,22.6041,30.5526
302.3657,22.6078,30.7403
302.9148,22.5950,30.8923
303.4513,22.6347,31.0537
304.0862,22.6263,31.2102
304.4771,22.6135,31.3760
305.0167,22.6223,31.5288
305.6511,22.6113,31.7161
306.0716,22.6257,31.8462
306.5347,22.6196,32.0012
307.1396,22.6180,32.1573
307.7174,22.6061,32.3295
308.2096,22.6377,32.4814
308.7357,22.6216,32.6467
309.2582,22.6195,32.8050
309.8952,22.6220,32.9773
310.4696,22.6127,33.1283
311.0571,22.6229,33.2604
311.5184,22.6380,33.4215
312.0664,22.6172,33.5788
312.6812,22.6125,33.7427
313.1554,22.6325,33.8759
313.7238,22.6151,34.0359
314.3073,22.6119,34.1813
314.9020,22.6021,34.3263
315.3847,22.6137,34.4656
315.9760,22.6076,34.6455
316.5443,22.6124,34.7867
317.1663,22.6273,34.9344
317.7362,22.6348,35.0934
318.2138,22.6197,35.2352
318.8238,22.6150,35.3745
319.4105,22.6254,35.5268
319.9721,22.6209,35.6668
320.6143,22.6166,35.8243
321.2896,22.6169,35.9432
321.9389,22.6227,36.1088
322.4027,22.6311,36.2467
323.0141,22.6233,36.4009
323.6471,22.6284,36.5229
324.1252,22.6291,36.6741
324.8503,22.6073,36.8008
325.4200,22.6273,36.9603
326.0139,22.6302,37.0940
326.7155,22.6006,37.2379
327.2157,22.6100,37.3973
327.8138,22.6154,37.5262
328.3566,22.6369,37.6721
329.0921,22.6181,37.8060
329.7359,22.6356,37.9345
330.2795,22.6215,38.0641
330.8252,22.6110,38.2307
331.4503,22.6335,38.3475
332.1703,22.6369,38.4736
332.6992,22.6141,38.6199
333.3578,22.6035,38.7561
333.9431,22.6290,38.8782
334.6825,22.6150,39.0237
335.2147,22.6271,39.1547
335.9006,22.6226,39.2782
336.6114,22.6235,39.4068
337.2488,22.5994,39.5681
337.8518,22.6160,39.6944
338.5282,22.6199,39.8071
339.0753,22.6198,39.9306
339.7094,22.6184,40.0871
340.5128,22.6123,40.1854
341.1077,22.6120,40.3347
341.6733,22.6230,40.4635
342.4102,22.6360,40.5718
343.0824,22.6408,40.7120
343.6507,22.6244,40.8340
344.2627,22.6112,40.9685
345.0165,22.6129,41.0816
345.6159,22.6208,41.2103
346.3142,22.6310,41.3341
346.9843,22.6320,41.4561
347.6605,22.6081,41.5898
348.4206,22.6282,41.7188
349.0620,22.6284,41.8352
349.7171,22.5949,41.9557
350.2974,22.6210,42.0776
350.9561,22.6180,42.1976
351.6087,22.6151,42.3179
352.3217,22.6170,42.4533
353.0360,22.6164,42.5555
353.6872,22.6153,42.6922
354.3263,22.6121,42.7930
355.0423,22.6073,42.9394
355.7076,22.6131,43.0541
356.4730,22.6179,43.1517
357.0075,22.6227,43.2739
357.8030,22.6342,43.3963
358.4342,22.6183,43.5188
359.2307,22.6234,43.6376
359.9844,22.6048,43.7383
360.5994,22.6258,43.8655
361.1644,22.6259,43.9744
361.9680,22.6094,44.0735
362.7014,22.6095,44.2025
363.4063,22.6274,44.3136
364.0487,22.6191,44.4160
364.7691,22.6063,44.5322
365.3421,22.6257,44.6585
366.1831,22.6203,44.7637
366.8781,22.6080,44.8707
367.5956,22.6120,44.9880
368.3421,22.6191,45.1054
369.0385,22.6114,45.2115
369.7259,22.6144,45.3187
370.3693,22.6262,45.4323
371.0587,22.6233,45.5373
371.9159,22.6088,45.6452
372.6007,22.6215,45.7469
373.3530,22.6201,45.8571
374.0519,22.6296,45.9547
374.7226,22.6072,46.0723
375.4785,22.6025,46.1795
376.2923,22.6235,46.2832
376.9524,22.6024,46.3902
377.6919,22.6193,46.4968
378.4451,22.6282,46.6012
379.1348,22.6194,46.6953
379.8252,22.6058,46.8079
380.6180,22.6086,46.9186
381.3846,22.6237,47.0159
382.0363,22.6113,47.1082
382.7961,22.6159,47.2180
383.5513,22.6170,47.3314
384.2247,22.6345,47.4158
385.0436,22.5938,47.5101
385.6867,22.6068,47.6240
386.5462,22.6116,47.7148
387.1945,22.6199,47.8230
387.8535,22.6288,47.9226
388.6975,22.6070,48.0146
389.4714,22.6346,48.1224
390.1844,22.6241,48.2130
391.0255,22.6171,48.3162
391.7092,22.6458,48.4091
392.4379,22.6012,48.5207
393.1887,22.6203,48.6051
393.8517,22.6520,48.6769
394.7303,22.6295,48.7987
395.5329,22.6394,48.8847
396.2847,22.6380,48.9996
397.0218,22.6343,49.0903
384.2126,0.0052,51.3375
383.4724,-0.0090,51.2486
382.5875,0.0099,51.1478
381.7792,-0.0044,51.0669
381.0002,0.0145,50.9645
380.2339,-0.0119,50.8739
379.4679,-0.0039,50.7767
378.6933,-0.0044,50.6739
377.9494,0.0077,50.5813
377.1423,0.0095,50.4735
376.3717,0.0275,50.3909
375.5886,0.0079,50.2842
374.8897,-0.0043,50.1941
374.0320,-0.0112,50.0854
373.2665,-0.0104,49.9889
372.5833,-0.0039,49.9032
371.7378,-0.0097,49.7901
371.0084,-0.0221,49.6840
370.2420,0.0148,49.6018
369.4208,-0.0052,49.4946
368.7338,0.0023,49.3950
367.9643,0.0066,49.2907
367.1854,-0.0189,49.1943
366.4178,-0.0049,49.0775
365.6363,0.0098,48.9850
364.9396,-0.0274,48.8768
364.1655,-0.0063,48.7734
363.4062,-0.0144,48.6710
362.6715,0.0053,48.5601
361.9366,-0.0004,48.4679
361.1836,-0.0157,48.3553
360.3823,0.0216,48.2517
359.6799,0.0087,48.1372
358.9199,0.0124,48.0340
358.1877,0.0071,47.9253
357.5071,-0.0165,47.8223
356.6339,-0.0191,47.7308
355.9687,-0.0210,47.6047
355.2496,0.0250,47.4955
354.4971,-0.0003,47.3868
353.6517,-0.0065,47.2874
353.0302,-0.0040,47.1773
352.2935,0.0118,47.0564
351.5791,0.0038,46.9404
350.8033,0.0104,46.8395
350.0459,0.0193,46.7181
349.3423,-0.0021,46.6052
348.6514,-0.0187,46.4995
347.9445,-0.0104,46.3782
347.1546,0.0089,46.2552
346.4741,-0.0016,46.1556
345.8037,-0.0155,46.0402
344.9434,0.0009,45.9289
344.2703,0.0452,45.8079
343.5078,0.0135,45.6770
342.7905,-0.0018,45.5625
342.1145,0.0024,45.4555
341.3552,-0.0137,45.3351
340.6684,-0.0133,45.2054
339.9902,0.0062,45.0995
339.3480,-0.0013,44.9781
338.6031,-0.0038,44.8635
337.8336,-0.0122,44.7309
337.1654,-0.0027,44.5957
336.4454,-0.0049,44.4949
335.7445,-0.0107,44.3833
335.1134,0.0064,44.2565
334.3455,-0.0149,44.1279
333.6854,-0.0073,44.0015
332.9015,-0.0198,43.8834
332.1980,0.0094,43.7465
331.6277,-0.0043,43.6194
330.8778,0.0006,43.4968
330.2107,0.0074,43.3716
329.5032,0.0060,43.2443
328.8641,-0.0087,43.1170
328.0739,-0.0013,42.9996
327.4095,0.0090,42.8669
326.7941,-0.0074,42.7476
326.0556,0.0026,42.6042
325.3817,-0.0032,42.4725
324.6682,0.0284,42.3453
323.9690,0.0105,42.2217
323.3745,-0.0018,42.0895
322.6963,-0.0416,41.9487
322.0119,-0.0082,41.8033
321.2988,0.0055,41.6847
320.7243,-0.0109,41.5682
320.0439,-0.0011,41.4226
319.3899,-0.0155,41.2840
318.7107,-0.0105,41.1320
318.0934,-0.0027,41.0233
317.4433,-0.0098,40.8800
316.7481,0.0054,40.7217
316.0493,0.0113,40.5934
315.4625,0.0023,40.4480
314.6899,0.0062,40.3246
314.2419,0.0058,40.1846
313.5089,-0.0029,40.0389
312.8354,-0.0009,39.8891
312.2066,-0.0149,39.7504
311.5958,-0.0070,39.6289
310.8847,0.0217,39.4915
310.2787,0.0108,39.3301
309.6668,-0.0027,39.1946
309.0391,-0.0178,39.0378
308.3319,0.0067,38.8949
307.8372,-0.0114,38.7463
307.0855,-0.0114,38.6359
306.4985,0.0001,38.4641
305.9735,0.0104,38.3285
305.1956,-0.0172,38.1729
304.5557,-0.0084,38.0291
304.0309,-0.0048,37.8658
303.3767,-0.0100,37.7125
302.7419,0.0123,37.5769
302.2200,-0.0026,37.4234
301.5630,0.0086,37.2667
300.9267,-0.0102,37.1142
300.3818,-0.0044,36.9549
299.7549,-0.0071,36.8284
299.2849,-0.0031,36.6414
298.5264,0.0018,36.4931
297.8599,0.0060,36.3510
297.4133,0.0069,36.2019
296.7621,-0.0166,36.0195
296.2192,0.0073,35.8867
295.5534,-0.0053,35.7274
294.9913,-0.0197,35.5516
294.3808,0.0039,35.4065
293.9447,-0.0038,35.2328
293.2610,-0.0014,35.0763
292.6421,0.0094,34.9142
292.0493,-0.0103,34.7607
291.5419,-0.0204,34.5925
291.0130,-0.0024,34.4354
290.3334,0.0044,34.2832
289.9156,-0.0097,34.1063
289.2275,-0.0071,33.9460
288.6989,-0.0080,33.7811
288.1878,0.0098,33.6112
287.5935,-0.0002,33.4569
287.1328,-0.0139,33.2885
286.4657,-0.0177,33.1060
285.9069,-0.0103,32.9336
285.4922,-0.0080,32.7766
284.9138,0.0089,32.5817
284.2878,0.0127,32.4421
283.8778,-0.0021,32.2583
283.3595,-0.0109,32.0922
282.7782,-0.0017,31.9051
282.2410,-0.0215,31.7429
281.7060,-0.0140,31.5832
281.1951,-0.0085,31.4001
280.5967,0.0132,31.2302
280.1220,0.0159,31.0354
279.5747,-0.0036,30.8671
279.1505,-0.0111,30.7076
278.6174,0.0065,30.5260
278.0696,0.0054,30.3406
277.4414,-0.0024,30.1622
277.1056,-0.0188,29.9772
276.5685,-0.0092,29.8152
276.1193,-0.0001,29.6178
275.4946,0.0263,29.4427
275.1026,0.0116,29.2745
274.6025,-0.0060,29.0532
274.1220,-0.0198,28.9046
273.6638,-0.0124,28.7183
273.2087,0.0125,28.5244
272.7606,-0.0027,28.3347
272.2069,-0.0037,28.1469
271.7011,-0.0069,27.9782
271.3141,-0.0123,27.7871
270.8024,0.0053,27.5887
270.3651,0.0082,27.3981
269.8645,-0.0123,27.2090
269.4465,-0.0137,27.0275
268.9920,0.0106,26.8311
268.6198,-0.0123,26.6207
268.0234,-0.0195,26.4440
267.5854,-0.0103,26.2736
267.2119,0.0265,26.0688
266.7609,0.0031,25.8653
266.3169,-0.0023,25.6870
265.8525,0.0138,25.4871
265.4362,0.0017,25.2947
265.0361,-0.0175,25.0939
264.6123,-0.0154,24.8980
264.1991,-0.0115,24.6896
263.7035,0.0051,24.4909
263.3269,-0.0042,24.2959
262.8606,-0.0094,24.0855
262.4459,-0.0033,23.8832
262.1354,-0.0116,23.7111
261.7743,0.0048,23.5030
261.2974,0.0050,23.3029
260.9428,-0.0214,23.0894
260.4569,0.0107,22.8985
260.1063,0.0122,22.6909
259.7293,-0.0212,22.4742
259.4165,-0.0100,22.2632
259.0396,0.0026,22.0715
258.6375,0.0012,21.8623
258.3049,0.0195,21.6670
257.9476,0.0048,21.4661
257.5100,-0.0115,21.2510
257.1542,0.0209,21.0276
256.7447,0.0086,20.8249
256.3885,0.0154,20.6184
256.0780,-0.0192,20.4148
255.6555,-0.0063,20.1906
255.4927,-0.0182,19.9558
255.1140,0.0061,19.7763
254.7445,0.0041,19.5681
254.3187,0.0027,19.3479
254.0547,0.0070,19.1287
253.7463,0.0039,18.9250
253.3760,0.0138,18.7106
253.0466,-0.0003,18.4730
252.7821,0.0025,18.2674
252.3729,0.0020,18.0547
252.0318,-0.0094,17.8612
251.8710,-0.0296,17.6306
251.5568,-0.0279,17.4190
251.2823,-0.0077,17.1882
251.0406,0.0198,16.9867
250.5938,0.0013,16.7373
250.2962,0.0031,16.5433
250.0051,0.0125,16.2878
249.8125,-0.0075,16.1115
249.5078,0.0035,15.8642
249.2308,0.0190,15.6369
248.8378,-0.0114,15.4321
248.6778,-0.0036,15.2172
248.3531,0.0026,14.9901
248.1431,0.0152,14.7772
248.0012,-0.0025,14.5333
247.6055,0.0114,14.3143
247.5314,0.0200,14.0785
247.2135,0.0055,13.8573
246.9953,-0.0093,13.6418
246.6358,-0.0027,13.4092
246.4633,-0.0128,13.1700
246.3912,0.0093,12.9349
246.0118,0.0147,12.7373
245.8479,0.0160,12.5049
245.5835,-0.0115,12.2452
245.4742,-0.0109,12.0340
245.2667,0.0077,11.7876
245.0751,0.0019,11.5915
244.7450,0.0058,11.3286
244.5409,0.0068,11.1379
244.3437,0.0154,10.8681
244.1758,-0.0009,10.6600
244.0529,0.0079,10.4191
243.7867,0.0032,10.1859
243.6354,-0.0107,9.9578
243.4435,0.0037,9.7138
243.3704,-0.0108,9.4868
243.1526,0.0058,9.2491
243.0114,-0.0080,9.0207
242.8229,-0.0021,8.7756
242.7200,0.0013,8.5623
242.5977,-0.0098,8.3239
242.4679,-0.0047,8.0921
242.2175,0.0186,7.8660
242.0842,-0.0003,7.6173
241.9637,0.0025,7.3894
241.8259,-0.0034,7.1447
241.7498,-0.0058,6.9344
241.6497,-0.0188,6.6823
241.5826,-0.0062,6.4516
241.3735,-0.0099,6.2029
241.3159,-0.0211,5.9614
241.2081,0.0090,5.7307
241.0450,-0.0034,5.4660
240.9927,0.0064,5.2284
